6725at6231	E	nxHelBake1.g5672.t1	V	83712705	83720123	754	ngHelPoly1.g15610.t1	V	80499142	80506752	930
1416at6231	E	nxHelBake1.g5676.t1	V	83789076	83803083	755	ngHelPoly1.g15614.t2	V	80574116	80584832	931
1669at6231	E	nxHelBake1.g5677.t1	V	83803195	83850330	756	ngHelPoly1.g15615.t1	V	80587032	80637493	932
4492at6231	-	nxHelBake1.g5696.t1	V	84429767	84444015	757	ngHelPoly1.g15631.t1	V	81191410	81200609	933
4834at6231	E	nxHelBake1.g5715.t1	V	85604410	85611861	758	ngHelPoly1.g15649.t1	V	82214557	82221808	934
569at6231	-	nxHelBake1.g5718.t1	V	85678437	85689603	759	ngHelPoly1.g15653.t1	V	82311535	82322161	935
2128at6231	E	nxHelBake1.g5729.t2	V	85987118	86014426	760	ngHelPoly1.g15666.t2	V	82790047	82812945	936
1670at6231	E	nxHelBake1.g5746.t1	V	86610401	86622694	761	ngHelPoly1.g15685.t1	V	83530386	83543163	937
2368at6231	E	nxHelBake1.g5749.t1	V	86887181	86909801	762	ngHelPoly1.g15689.t1	V	83782942	83804143	938
3344at6231	-	nxHelBake1.g5755.t1	V	87044046	87080755	763	ngHelPoly1.g15696.t1	V	83924121	83951993	939
8746at6231	E	nxHelBake1.g5761.t2	V	87170525	87191256	764	ngHelPoly1.g15704.t1	V	84051802	84064223	940
2021at6231	E	nxHelBake1.g5762.t2	V	87204864	87222206	765	ngHelPoly1.g15705.t2	V	84078159	84093973	941
4968at6231	E	nxHelBake1.g5777.t1	V	87785957	87796053	766	ngHelPoly1.g15722.t1	V	84613938	84621573	942
7713at6231	E	nxHelBake1.g5779.t5	V	87815499	87843312	767	ngHelPoly1.g15724.t1	V	84649609	84677706	943
9500at6231	E	nxHelBake1.g5796.t1	V	88450131	88457222	768	ngHelPoly1.g15746.t1	V	85309196	85314770	944
11007at6231	-	nxHelBake1.g5798.t1	V	88561585	88569170	769	ngHelPoly1.g15748.t1	V	85414124	85419549	945
2786at6231	E	nxHelBake1.g5801.t1	V	88579487	88592794	770	ngHelPoly1.g15751.t1	V	85431535	85450314	946
8033at6231	E	nxHelBake1.g5810.t1	V	88799828	88807588	771	ngHelPoly1.g15761.t3	V	85639681	85644324	947
5197at6231	-	nxHelBake1.g5811.t1	V	88808931	88822256	772	ngHelPoly1.g15762.t1	V	85646702	85657414	948
9499at6231	E	nxHelBake1.g5822.t3	V	88992488	89003697	773	ngHelPoly1.g15772.t1	V	85817082	85825273	949
3630at6231	E	nxHelBake1.g5824.t1	V	89027157	89045767	774	ngHelPoly1.g15774.t1	V	85855024	85872385	950
9040at6231	-	nxHelBake1.g5826.t1	V	89186610	89229106	775	ngHelPoly1.g15776.t1	V	85982847	86051952	951
6693at6231	E	nxHelBake1.g5833.t1	V	89561335	89611241	776	ngHelPoly1.g15785.t1	V	86322727	86359274	952
7810at6231	E	nxHelBake1.g5844.t1	V	89971838	89975423	777	ngHelPoly1.g15798.t1	V	86677132	86680969	953
1014at6231	E	nxHelBake1.g5845.t1	V	89979157	90016693	778	ngHelPoly1.g15799.t1	V	86686939	86733803	954
606at6231	E	nxHelBake1.g5855.t1	V	90287667	90313787	779	ngHelPoly1.g15806.t1	V	87001898	87034803	955
890at6231	E	nxHelBake1.g5866.t1	V	90550025	90573137	780	ngHelPoly1.g15813.t1	V	87245643	87267762	956
863at6231	-	nxHelBake1.g5935.t1	V	92884969	93027003	781	ngHelPoly1.g15866.t3	V	89551897	89635472	957
708at6231	E	nxHelBake1.g5936.t1	V	93035398	93067145	782	ngHelPoly1.g15867.t1	V	89645083	89668705	958
7511at6231	E	nxHelBake1.g5937.t2	V	93069051	93090277	783	ngHelPoly1.g15868.t1	V	89670722	89701256	959
3401at6231	B	nxHelBake1.g5938.t1	V	93125876	93185821	784	ngHelPoly1.g15870.t1	V	89743083	89792082	960
3398at6231	E	nxHelBake1.g5955.t2	V	93798424	93823076	785	ngHelPoly1.g15891.t2	V	90389497	90412141	961
5045at6231	E	nxHelBake1.g5963.t1	V	94026026	94041897	786	ngHelPoly1.g15898.t1	V	90608282	90623191	962
8879at6231	E	nxHelBake1.g5972.t1	V	94524838	94534788	787	ngHelPoly1.g15908.t1	V	91039093	91048117	963
455at6231	E	nxHelBake1.g5974.t2	V	94722755	94766576	788	ngHelPoly1.g15911.t2	V	91213119	91259892	964
9828at6231	-	nxHelBake1.g5983.t1	V	95065004	95069325	789	ngHelPoly1.g15918.t1	V	91550017	91553059	965
7888at6231	-	nxHelBake1.g5984.t1	V	95072504	95106868	790	ngHelPoly1.g15919.t1	V	91554432	91583286	966
2889at6231	-	nxHelBake1.g6003.t1	V	95732185	95740714	791	ngHelPoly1.g15939.t1	V	92196361	92208379	967
2714at6231	E	nxHelBake1.g6014.t1	V	96167071	96181557	792	ngHelPoly1.g15949.t1	V	92637672	92659838	968
3324at6231	E	nxHelBake1.g6015.t1	V	96189148	96211857	793	ngHelPoly1.g15950.t1	V	92668058	92689819	969
8232at6231	-	nxHelBake1.g6037.t1	V	97011570	97012556	794	ngHelPoly1.g15971.t1	V	93352752	93353602	970
4754at6231	E	nxHelBake1.g6039.t1	V	97040686	97052394	795	ngHelPoly1.g15973.t1	V	93379936	93398749	971
4554at6231	-	nxHelBake1.g6041.t1	V	97068860	97094437	796	ngHelPoly1.g15974.t1	V	93404958	93432327	972
8674at6231	-	nxHelBake1.g6045.t1	V	97218431	97222801	797	ngHelPoly1.g15979.t1	V	93546713	93551705	973
885at6231	E	nxHelBake1.g6050.t1	V	97449919	97507783	798	ngHelPoly1.g15988.t1	V	93815688	93877542	974
257at6231	-	nxHelBake1.g6051.t2	V	97509189	97548924	799	ngHelPoly1.g15989.t1	V	93879932	93904526	975
4756at6231	-	nxHelBake1.g6061.t1	V	97724345	97761070	800	ngHelPoly1.g15999.t2	V	94039259	94074761	976
9774at6231	E	nxHelBake1.g6067.t1	V	97874031	97890569	801	ngHelPoly1.g16008.t2	V	94218912	94232348	977
6690at6231	-	nxHelBake1.g6071.t1	V	97967136	97975106	802	ngHelPoly1.g16013.t2	V	94322852	94332672	978
2628at6231	-	nxHelBake1.g6076.t1	V	98133616	98164106	803	ngHelPoly1.g16016.t1	V	94458859	94484201	979
9328at6231	-	nxHelBake1.g6083.t1	V	98352011	98358727	804	ngHelPoly1.g16023.t1	V	94653461	94658926	980
4504at6231	E	nxHelBake1.g6089.t2	V	98456011	98490500	805	ngHelPoly1.g16028.t1	V	94762278	94770045	981
743at6231	E	nxHelBake1.g6097.t1	V	98851214	98881903	806	ngHelPoly1.g16036.t1	V	95082754	95119111	982
1228at6231	E	nxHelBake1.g6098.t1	V	98881925	98939563	807	ngHelPoly1.g16037.t1	V	95119210	95135984	983
2782at6231	-	nxHelBake1.g6108.t1	V	99172510	99201331	808	ngHelPoly1.g16051.t1	V	95442458	95473830	984
9436at6231	-	nxHelBake1.g6112.t1	V	99442916	99449689	809	ngHelPoly1.g16058.t1	V	95822962	95829816	985
2112at6231	-	nxHelBake1.g6113.t2	V	99454218	99503697	810	ngHelPoly1.g16059.t1	V	95835536	95884360	986
2038at6231	E	nxHelBake1.g6115.t2	V	99539803	99556806	811	ngHelPoly1.g16061.t1	V	95910457	95924587	987
454at6231	E	nxHelBake1.g6134.t1	V	100036522	100082805	812	ngHelPoly1.g16081.t1	V	96390412	96434211	988
8110at6231	E	nxHelBake1.g6137.t1	V	100102632	100111958	813	ngHelPoly1.g16084.t1	V	96450791	96460515	989
1603at6231	-	nxHelBake1.g6150.t1	V	100336309	100380394	814	ngHelPoly1.g16096.t1	V	96675672	96711485	990
11297at6231	-	nxHelBake1.g6168.t1	V	100679624	100911277	815	ngHelPoly1.g16118.t1	V	97166704	97200207	991
7182at6231	E	nxHelBake1.g6173.t1	V	100916398	100928579	816	ngHelPoly1.g16119.t2	V	97205494	97216895	992
7116at6231	E	nxHelBake1.g6174.t1	V	100928913	100947034	817	ngHelPoly1.g16120.t1	V	97223685	97235640	993
995at6231	E	nxHelBake1.g6185.t1	V	101209748	101233989	818	ngHelPoly1.g16133.t2	V	97489211	97509541	994
7301at6231	E	nxHelBake1.g6198.t1	V	101615253	101643021	819	ngHelPoly1.g16146.t1	V	97843720	97876699	995
10389at6231	E	nxHelBake1.g6200.t1	V	101687165	101703645	820	ngHelPoly1.g16148.t1	V	97927295	97932096	996
3411at6231	A	nxHelBake1.g6205.t1	V	102013023	102035282	821	ngHelPoly1.g16159.t1	V	98221459	98244818	997
1173at6231	B	nxHelBake1.g6251.t1	V	103814667	103836099	822	ngHelPoly1.g16211.t1	V	99983177	100014832	998
3373at6231	-	nxHelBake1.g6256.t1	V	103936877	103952299	823	ngHelPoly1.g16217.t1	V	100128894	100139024	999
9816at6231	E	nxHelBake1.g6260.t2	V	104084217	104090045	824	ngHelPoly1.g16224.t1	V	100281355	100287409	1000
2257at6231	C	nxHelBake1.g6263.t1	V	104131946	104142875	825	ngHelPoly1.g553.t2	X	19600838	19615214	430
2475at6231	E	nxHelBake1.g6268.t1	V	104240207	104376790	826	ngHelPoly1.g16242.t1	V	100502979	100532861	1001
3431at6231	-	nxHelBake1.g6287.t1	V	104845684	104864967	827	ngHelPoly1.g16258.t1	V	100958084	100987428	1002
7381at6231	-	nxHelBake1.g6289.t1	V	104879759	104884484	828	ngHelPoly1.g16259.t1	V	100987628	100993245	1003
287at6231	E	nxHelBake1.g6296.t1	V	105029265	105052332	829	ngHelPoly1.g16268.t1	V	101117776	101144388	1004
8618at6231	B	nxHelBake1.g6299.t1	V	105166153	105177848	830	ngHelPoly1.g16270.t1	V	101270193	101283331	1005
6514at6231	E	nxHelBake1.g6336.t1	V	105506470	105513336	831	ngHelPoly1.g16313.t1	V	101569047	101575747	1006
407at6231	-	nxHelBake1.g6343.t1	V	105548301	105565728	832	ngHelPoly1.g16319.t1	V	101615661	101631655	1007
2848at6231	E	nxHelBake1.g6344.t1	V	105566173	105583441	833	ngHelPoly1.g16320.t1	V	101632072	101644617	1008
850at6231	E	nxHelBake1.g6350.t1	V	105672372	105681699	834	ngHelPoly1.g16327.t1	V	101718299	101726986	1009
3085at6231	-	nxHelBake1.g6355.t1	V	105740309	105749708	835	ngHelPoly1.g16331.t2	V	101784340	101794648	1010
2635at6231	E	nxHelBake1.g6361.t1	V	105800631	105807376	836	ngHelPoly1.g16337.t1	V	101868482	101874025	1011
10165at6231	E	nxHelBake1.g6375.t1	V	106069809	106088036	837	ngHelPoly1.g16351.t1	V	102131089	102133634	1012
8146at6231	E	nxHelBake1.g6376.t1	V	106089816	106092751	838	ngHelPoly1.g16352.t1	V	102135110	102141135	1013
9857at6231	-	nxHelBake1.g6379.t1	V	106124687	106144261	839	ngHelPoly1.g16354.t1	V	102161035	102175760	1014
8643at6231	E	nxHelBake1.g6383.t2	V	106199323	106211449	840	ngHelPoly1.g16361.t1	V	102279575	102287313	1015
7449at6231	-	nxHelBake1.g6396.t1	V	106455461	106461035	841	ngHelPoly1.g16377.t1	V	102557091	102564338	1016
5923at6231	-	nxHelBake1.g6400.t1	V	106546446	106552904	842	ngHelPoly1.g16381.t1	V	102654786	102661024	1017
8708at6231	-	nxHelBake1.g6401.t1	V	106553448	106556703	843	ngHelPoly1.g16382.t1	V	102661743	102664016	1018
10011at6231	-	nxHelBake1.g6421.t1	V	107017148	107059892	844	ngHelPoly1.g16409.t1	V	103135691	103146067	1019
4910at6231	X	nxHelBake1.g13115.t2	X	18246	46239	845	ngHelPoly1.g5.t1	X	236608	261816	381
5902at6231	X	nxHelBake1.g13118.t1	X	131195	177270	846	ngHelPoly1.g11.t1	X	382607	396273	382
1827at6231	X	nxHelBake1.g13129.t1	X	374325	387709	847	ngHelPoly1.g18.t1	X	655080	668761	383
790at6231	X	nxHelBake1.g13148.t5	X	812114	852337	848	ngHelPoly1.g43.t2	X	1255675	1290135	384
442at6231	X	nxHelBake1.g13155.t1	X	977358	997522	849	ngHelPoly1.g46.t1	X	1392116	1412937	385
9055at6231	X	nxHelBake1.g13171.t1	X	1175907	1187915	850	ngHelPoly1.g62.t1	X	1592622	1610784	386
3679at6231	X	nxHelBake1.g13173.t1	X	1268989	1283248	851	ngHelPoly1.g65.t1	X	1677595	1691422	387
432at6231	X	nxHelBake1.g13178.t1	X	1317129	1347026	852	ngHelPoly1.g69.t1	X	1730651	1758721	388
755at6231	X	nxHelBake1.g13199.t1	X	1793457	1814306	853	ngHelPoly1.g92.t2	X	2318606	2334524	389
1279at6231	X	nxHelBake1.g13207.t1	X	2058072	2112805	854	ngHelPoly1.g106.t1	X	2620141	2658269	390
4642at6231	-	nxHelBake1.g13212.t1	X	2301819	2428864	855	ngHelPoly1.g115.t1	X	2916275	2942946	391
6104at6231	X	nxHelBake1.g13226.t1	X	3107555	3123276	856	ngHelPoly1.g139.t1	X	4010564	4024561	392
2952at6231	-	nxHelBake1.g13258.t1	X	4228906	4256727	857	ngHelPoly1.g215.t1	X	5818863	5844819	393
8341at6231	-	nxHelBake1.g13260.t1	X	4285249	4293453	858	ngHelPoly1.g218.t1	X	5872372	5880326	394
781at6231	X	nxHelBake1.g13261.t1	X	4295691	4313141	859	ngHelPoly1.g219.t2	X	5883521	5909542	395
1450at6231	X	nxHelBake1.g13296.t1	X	5593442	5632806	860	ngHelPoly1.g261.t2	X	7580514	7620252	396
3010at6231	-	nxHelBake1.g13298.t1	X	5666570	5718329	861	ngHelPoly1.g263.t1	X	7654946	7701112	397
5812at6231	-	nxHelBake1.g13299.t1	X	5718472	5730227	862	ngHelPoly1.g265.t1	X	7701255	7711126	398
2159at6231	N	nxHelBake1.g13301.t1	X	5768149	5793728	863	ngHelPoly1.g267.t1	X	7764651	7790746	399
1561at6231	N	nxHelBake1.g13304.t2	X	5881783	5933305	864	ngHelPoly1.g269.t2	X	7876977	7925074	400
3531at6231	-	nxHelBake1.g13309.t1	X	6241924	6267247	865	ngHelPoly1.g285.t1	X	8576149	8602909	401
2119at6231	X	nxHelBake1.g13311.t1	X	6414875	6503088	866	ngHelPoly1.g289.t1	X	8800628	8835341	402
3191at6231	X	nxHelBake1.g13318.t1	X	6650478	6710036	867	ngHelPoly1.g295.t1	X	8991636	9042735	403
3490at6231	X	nxHelBake1.g13320.t1	X	6863762	6871471	868	ngHelPoly1.g298.t1	X	9201792	9213788	404
1636at6231	X	nxHelBake1.g13326.t1	X	7200241	7245643	869	ngHelPoly1.g308.t1	X	9505002	9554785	405
347at6231	-	nxHelBake1.g13327.t3	X	7333531	7356956	870	ngHelPoly1.g309.t1	X	9628491	9655333	406
5872at6231	N	nxHelBake1.g13348.t1	X	8010346	8034461	871	ngHelPoly1.g345.t1	X	10596481	10635711	407
1821at6231	N	nxHelBake1.g13353.t1	X	8214663	8236578	872	ngHelPoly1.g348.t1	X	10827515	10839959	408
49at6231	-	nxHelBake1.g13357.t1	X	8347591	8437060	873	ngHelPoly1.g352.t1	X	10942164	11025230	409
4661at6231	X	nxHelBake1.g13359.t1	X	8465437	8476796	874	ngHelPoly1.g353.t1	X	11061222	11078200	410
9566at6231	-	nxHelBake1.g13362.t1	X	8590469	8615321	875	ngHelPoly1.g359.t1	X	11249541	11271141	411
2574at6231	X	nxHelBake1.g13374.t3	X	9125669	9179565	876	ngHelPoly1.g374.t1	X	11861650	11917746	412
493at6231	X	nxHelBake1.g13375.t1	X	9187747	9232819	877	ngHelPoly1.g375.t1	X	11924576	11958783	413
8508at6231	X	nxHelBake1.g13379.t1	X	9665229	9704000	878	ngHelPoly1.g381.t1	X	12383999	12390310	414
7252at6231	-	nxHelBake1.g13403.t1	X	10168030	10182933	879	ngHelPoly1.g403.t1	X	12877346	12894507	415
164at6231	-	nxHelBake1.g13422.t1	X	10793319	10839182	880	ngHelPoly1.g420.t1	X	13505733	13551821	416
1964at6231	X	nxHelBake1.g13425.t1	X	11090274	11121270	881	ngHelPoly1.g429.t1	X	13941107	14005102	417
1517at6231	X	nxHelBake1.g13446.t1	X	11484299	11499559	882	ngHelPoly1.g442.t2	X	15121124	15137202	418
2185at6231	X	nxHelBake1.g13451.t3	X	11719036	11722569	883	ngHelPoly1.g449.t1	X	15386414	15389630	419
3947at6231	X	nxHelBake1.g13452.t1	X	11731082	11759430	884	ngHelPoly1.g451.t2	X	15399708	15430574	420
9463at6231	-	nxHelBake1.g13453.t1	X	11759847	11778977	885	ngHelPoly1.g452.t1	X	15430467	15452798	421
3008at6231	-	nxHelBake1.g13462.t1	X	12159998	12171616	886	ngHelPoly1.g459.t1	X	15880888	15893627	422
9039at6231	N	nxHelBake1.g13484.t1	X	12983469	13008937	887	ngHelPoly1.g488.t1	X	17070773	17098453	423
2251at6231	X	nxHelBake1.g13516.t1	X	14027483	14042163	888	ngHelPoly1.g525.t1	X	18385807	18401160	424
4282at6231	X	nxHelBake1.g13517.t2	X	14062411	14071065	889	ngHelPoly1.g526.t1	X	18415283	18422818	425
1974at6231	X	nxHelBake1.g13522.t1	X	14206200	14215257	890	ngHelPoly1.g531.t1	X	18582358	18594611	426
7212at6231	-	nxHelBake1.g13539.t1	X	14986170	14990599	891	ngHelPoly1.g548.t1	X	19424914	19429573	427
2037at6231	-	nxHelBake1.g13540.t1	X	14995533	15009839	892	ngHelPoly1.g549.t1	X	19436940	19447176	428
3574at6231	-	nxHelBake1.g13542.t1	X	15060558	15092618	893	ngHelPoly1.g551.t1	X	19494095	19526149	429
8044at6231	X	nxHelBake1.g13552.t2	X	15464401	15473904	894	ngHelPoly1.g563.t1	X	19907959	19917240	431
563at6231	X	nxHelBake1.g13555.t1	X	15519250	15536855	895	ngHelPoly1.g568.t1	X	19951258	19970598	432
3504at6231	N	nxHelBake1.g13563.t1	X	15903572	15924036	896	ngHelPoly1.g578.t1	X	20267738	20302446	433
9467at6231	N	nxHelBake1.g13564.t1	X	15969872	15992051	897	ngHelPoly1.g579.t1	X	20335777	20358522	434
479at6231	-	nxHelBake1.g13565.t1	X	16002785	16031539	898	ngHelPoly1.g580.t1	X	20370289	20389360	435
9019at6231	-	nxHelBake1.g13568.t1	X	16156792	16160234	899	ngHelPoly1.g587.t1	X	20529814	20532976	436
3045at6231	N	nxHelBake1.g13572.t1	X	16218284	16244835	900	ngHelPoly1.g590.t1	X	20598418	20627256	437
8086at6231	X	nxHelBake1.g13590.t1	X	16672448	16689525	901	ngHelPoly1.g605.t1	X	21005158	21021415	438
8467at6231	-	nxHelBake1.g13591.t1	X	16713166	16724691	902	ngHelPoly1.g606.t1	X	21038770	21053205	439
4883at6231	N	nxHelBake1.g13596.t1	X	16874243	16888919	903	ngHelPoly1.g612.t1	X	21227166	21232073	440
7110at6231	N	nxHelBake1.g13601.t1	X	16969701	16985182	904	ngHelPoly1.g615.t1	X	21314454	21330751	441
7201at6231	N	nxHelBake1.g13605.t2	X	17060700	17077866	905	ngHelPoly1.g619.t1	X	21431301	21434002	442
10521at6231	X	nxHelBake1.g13609.t1	X	17175657	17177300	906	ngHelPoly1.g621.t1	X	21495241	21514017	443
802at6231	N	nxHelBake1.g13610.t2	X	17181669	17209921	907	ngHelPoly1.g622.t1	X	21519179	21547121	444
1587at6231	X	nxHelBake1.g13646.t3	X	18058990	18233821	908	ngHelPoly1.g656.t1	X	22512935	22540475	445
8676at6231	-	nxHelBake1.g13661.t1	X	18520853	18528919	909	ngHelPoly1.g677.t1	X	22991478	22998268	446
2474at6231	X	nxHelBake1.g13676.t1	X	19350054	19359927	910	ngHelPoly1.g700.t1	X	24070608	24080649	447
8007at6231	N	nxHelBake1.g13683.t1	X	19599321	19599764	911	ngHelPoly1.g3560.t1	IV	20128413	20136324	39
2844at6231	X	nxHelBake1.g13685.t1	X	19683017	19699677	912	ngHelPoly1.g709.t1	X	24356321	24372967	448
5296at6231	-	nxHelBake1.g13690.t1	X	19852204	19866714	913	ngHelPoly1.g716.t1	X	24504952	24515887	449
8647at6231	N	nxHelBake1.g13713.t1	X	20620526	20627567	914	ngHelPoly1.g735.t1	X	25203932	25210043	450
1616at6231	N	nxHelBake1.g13714.t1	X	20655603	20663904	915	ngHelPoly1.g736.t1	X	25234060	25240745	451
8304at6231	N	nxHelBake1.g13727.t1	X	21172274	21191728	916	ngHelPoly1.g747.t1	X	25750359	25770560	452
1576at6231	N	nxHelBake1.g13729.t1	X	21261657	21286033	917	ngHelPoly1.g750.t1	X	25852763	25875142	453
252at6231	X	nxHelBake1.g13734.t1	X	21362944	21400309	918	ngHelPoly1.g752.t1	X	25950671	25986761	454
1885at6231	-	nxHelBake1.g13741.t1	X	21617548	21628234	919	ngHelPoly1.g759.t2	X	26221389	26237936	455
8469at6231	X	nxHelBake1.g13754.t3	X	21946281	21955321	920	ngHelPoly1.g767.t1	X	26540773	26551891	456
2208at6231	X	nxHelBake1.g13758.t1	X	22077123	22100924	921	ngHelPoly1.g771.t1	X	26672657	26695347	457
9277at6231	X	nxHelBake1.g13761.t1	X	22141612	22201404	922	ngHelPoly1.g773.t1	X	26746856	26791095	458
7033at6231	X	nxHelBake1.g13763.t1	X	22297009	22309393	923	ngHelPoly1.g776.t1	X	26902395	26924201	459
600at6231	X	nxHelBake1.g13768.t1	X	22515959	22534028	924	ngHelPoly1.g783.t1	X	27173472	27191904	460
5643at6231	-	nxHelBake1.g13773.t1	X	22717596	22735314	925	ngHelPoly1.g789.t1	X	27351274	27378605	461
625at6231	X	nxHelBake1.g13783.t8	X	23080277	23150111	926	ngHelPoly1.g798.t3	X	27759193	27827952	462
5522at6231	-	nxHelBake1.g13793.t1	X	23465426	23482892	927	ngHelPoly1.g811.t1	X	28172082	28184797	463
3442at6231	X	nxHelBake1.g13797.t1	X	23646018	23665292	928	ngHelPoly1.g814.t1	X	28373758	28394182	464
748at6231	-	nxHelBake1.g13805.t1	X	24084591	24122942	929	ngHelPoly1.g823.t1	X	28782354	28824242	465
4498at6231	X	nxHelBake1.g13815.t1	X	24464991	24495359	930	ngHelPoly1.g833.t1	X	29174954	29203276	466
3330at6231	-	nxHelBake1.g13816.t2	X	24547959	24575875	931	ngHelPoly1.g834.t1	X	29252406	29284123	467
67at6231	X	nxHelBake1.g13833.t1	X	25181024	25292013	932	ngHelPoly1.g852.t1	X	29865491	29970642	468
7847at6231	X	nxHelBake1.g13844.t1	X	25754266	25759229	933	ngHelPoly1.g866.t1	X	30473979	30479400	469
1182at6231	N	nxHelBake1.g13847.t1	X	25913754	25952335	934	ngHelPoly1.g870.t1	X	30651704	30694532	470
4775at6231	N	nxHelBake1.g13851.t1	X	26067331	26094743	935	ngHelPoly1.g873.t1	X	30898185	30926129	471
6594at6231	N	nxHelBake1.g13861.t1	X	26417596	26430671	936	ngHelPoly1.g887.t1	X	31284739	31296244	472
1066at6231	N	nxHelBake1.g13865.t1	X	26547204	26615062	937	ngHelPoly1.g894.t1	X	31403062	31469776	473
3933at6231	-	nxHelBake1.g13872.t1	X	26910638	26925229	938	ngHelPoly1.g903.t1	X	31792082	31806865	474
2100at6231	X	nxHelBake1.g13879.t2	X	27199777	27210097	939	ngHelPoly1.g910.t2	X	32062604	32074176	475
1705at6231	X	nxHelBake1.g13880.t1	X	27233191	27275359	940	ngHelPoly1.g911.t1	X	32131605	32197496	476
9192at6231	N	nxHelBake1.g13894.t1	X	27840382	27862141	941	ngHelPoly1.g928.t1	X	32887759	32904614	477
8207at6231	X	nxHelBake1.g13908.t1	X	28479826	28481907	942	ngHelPoly1.g949.t1	X	33707477	33709356	478
3693at6231	-	nxHelBake1.g13909.t1	X	28501690	28528971	943	ngHelPoly1.g950.t1	X	33725295	33767671	479
421at6231	X	nxHelBake1.g13916.t4	X	28788590	28824849	944	ngHelPoly1.g953.t1	X	33952808	33990899	480
865at6231	-	nxHelBake1.g13917.t1	X	28824901	28879673	945	ngHelPoly1.g954.t1	X	33992213	34041898	481
8234at6231	-	nxHelBake1.g13931.t1	X	29538088	29622833	946	ngHelPoly1.g971.t1	X	34703675	34747533	482
788at6231	X	nxHelBake1.g13938.t1	X	30111731	30191665	947	ngHelPoly1.g982.t1	X	35244284	35353955	483
4561at6231	-	nxHelBake1.g13943.t2	X	30445245	30541953	948	ngHelPoly1.g984.t1	X	35520227	35567231	484
994at6231	X	nxHelBake1.g13950.t2	X	30743027	30803418	949	ngHelPoly1.g992.t1	X	35876283	35949549	485
837at6231	X	nxHelBake1.g13981.t1	X	33108022	33230142	950	ngHelPoly1.g1027.t1	X	37955545	38095545	486
86at6231	X	nxHelBake1.g13990.t1	X	35225317	35388330	951	ngHelPoly1.g8679.t1	II	77223262	77250857	2514
2605at6231	X	nxHelBake1.g13998.t1	X	35821345	35833539	953	ngHelPoly1.g1050.t1	X	39504478	39517018	487
3103at6231	X	nxHelBake1.g14000.t1	X	35838397	35842489	954	ngHelPoly1.g1052.t1	X	39522128	39526077	488
1180at6231	X	nxHelBake1.g14005.t2	X	35993407	36077147	955	ngHelPoly1.g1055.t1	X	39604857	39673405	489
6197at6231	X	nxHelBake1.g14030.t2	X	37790358	37868759	956	ngHelPoly1.g1080.t1	X	41030523	41105381	490
1835at6231	X	nxHelBake1.g14033.t2	X	38110111	38220202	957	ngHelPoly1.g1084.t1	X	41414697	41484884	491
3345at6231	-	nxHelBake1.g14041.t3	X	38463645	38538966	958	ngHelPoly1.g1089.t1	X	41692175	41771400	492
6687at6231	-	nxHelBake1.g14057.t1	X	40078085	40145109	959	ngHelPoly1.g1580.t1	X	56814194	56852544	501
5752at6231	N	nxHelBake1.g14068.t1	X	40883402	40912885	960	ngHelPoly1.g1565.t1	X	55969349	55998080	500
4457at6231	N	nxHelBake1.g14070.t1	X	40930054	40941411	961	ngHelPoly1.g1564.t1	X	55940926	55953608	499
1042at6231	-	nxHelBake1.g14072.t1	X	41020424	41150071	962	ngHelPoly1.g1563.t1	X	55765017	55876342	498
438at6231	N	nxHelBake1.g14082.t1	X	42327516	42476041	963	ngHelPoly1.g1453.t1	X	54524468	54649939	497
5974at6231	N	nxHelBake1.g14085.t5	X	42681668	42797934	964	ngHelPoly1.g1451.t1	X	54318611	54404296	496
3404at6231	X	nxHelBake1.g14526.t1	X	49183316	49255464	965	ngHelPoly1.g1262.t1	X	47892659	48005946	495
7325at6231	X	nxHelBake1.g14542.t1	X	51155142	51209190	966	ngHelPoly1.g1108.t1	X	43956867	44005155	494
1285at6231	X	nxHelBake1.g14550.t2	X	51674166	51748017	967	ngHelPoly1.g1105.t1	X	43669578	43767944	493
10134at6231	N	nxHelBake1.g14581.t2	X	53418647	53476486	968	ngHelPoly1.g1594.t1	X	57468919	57540027	502
2247at6231	N	nxHelBake1.g14591.t1	X	54451855	54590301	969	ngHelPoly1.g1617.t1	X	59580468	59661249	503
2118at6231	-	nxHelBake1.g14602.t1	X	55297174	55388023	970	ngHelPoly1.g1633.t1	X	60352672	60402769	504
10911at6231	-	nxHelBake1.g14607.t1	X	55562580	55642905	971	ngHelPoly1.g1636.t1	X	60573655	60668934	505
4427at6231	X	nxHelBake1.g14617.t3	X	55950041	55983639	972	ngHelPoly1.g1641.t1	X	60981708	61029054	506
7250at6231	N	nxHelBake1.g14642.t1	X	58122368	58173490	973	ngHelPoly1.g1664.t1	X	62430900	62457792	507
9327at6231	N	nxHelBake1.g14665.t5	X	59389445	59493009	974	ngHelPoly1.g1700.t1	X	63788118	63834457	508
10100at6231	N	nxHelBake1.g14683.t1	X	60645318	60686272	975	ngHelPoly1.g1728.t1	X	65435805	65476001	509
198at6231	N	nxHelBake1.g14687.t1	X	61529186	61648354	976	ngHelPoly1.g1733.t1	X	65725477	65852127	510
101at6231	N	nxHelBake1.g14697.t1	X	61938860	61987691	977	ngHelPoly1.g1741.t1	X	66146650	66221292	511
7586at6231	N	nxHelBake1.g14701.t1	X	62148110	62183647	978	ngHelPoly1.g1744.t1	X	66332215	66362969	512
