nxHelBake1.g4811.t1	0.0247
nxHelBake1.g4812.t1	0.0516
nxHelBake1.g4814.t1	0.0420
nxHelBake1.g4815.t1	0.0430
nxHelBake1.g4816.t1	0.0228
nxHelBake1.g4817.t1	0.0124
nxHelBake1.g4818.t1	0.0535
nxHelBake1.g4819.t1	0.0267
nxHelBake1.g4820.t1	0.0455
nxHelBake1.g4821.t2	0.0466
nxHelBake1.g4822.t1	0.3354
nxHelBake1.g4823.t2	0.0124
nxHelBake1.g4824.t1	0.0360
nxHelBake1.g4825.t2	0.0263
nxHelBake1.g4826.t1	0.0394
nxHelBake1.g4827.t2	0.0475
nxHelBake1.g4828.t1	0.0273
nxHelBake1.g4829.t1	0.0742
nxHelBake1.g4832.t1	0.0335
nxHelBake1.g4833.t2	0.0206
nxHelBake1.g4835.t2	0.0370
nxHelBake1.g4836.t2	0.0172
nxHelBake1.g4837.t1	0.0058
nxHelBake1.g4841.t1	0.0693
nxHelBake1.g4843.t1	0.0203
nxHelBake1.g4845.t2	0.1524
nxHelBake1.g4846.t1	0.0576
nxHelBake1.g4847.t2	0.0282
nxHelBake1.g4848.t1	0.0169
nxHelBake1.g4849.t1	0.0600
nxHelBake1.g4850.t1	0.0288
nxHelBake1.g4856.t1	0.0274
nxHelBake1.g4860.t2	0.0067
nxHelBake1.g4861.t1	0.0347
nxHelBake1.g4862.t1	0.0001
nxHelBake1.g4863.t1	0.0577
nxHelBake1.g4865.t2	0.0498
nxHelBake1.g4866.t1	0.0296
nxHelBake1.g4868.t1	0.0414
nxHelBake1.g4869.t1	0.0123
nxHelBake1.g4871.t1	0.0206
nxHelBake1.g4872.t2	0.0218
nxHelBake1.g4874.t1	0.0355
nxHelBake1.g4875.t1	0.0613
nxHelBake1.g4877.t1	0.0244
nxHelBake1.g4880.t1	0.0453
nxHelBake1.g4882.t1	0.0361
nxHelBake1.g4883.t1	0.0316
nxHelBake1.g4885.t1	0.0598
nxHelBake1.g4886.t1	0.0192
nxHelBake1.g4889.t1	0.0184
nxHelBake1.g4890.t1	0.0248
nxHelBake1.g4892.t3	0.0268
nxHelBake1.g4893.t1	0.0191
nxHelBake1.g4894.t1	0.0258
nxHelBake1.g4895.t1	0.1037
nxHelBake1.g4896.t1	0.0590
nxHelBake1.g4900.t1	0.0760
nxHelBake1.g4902.t1	0.0650
nxHelBake1.g4903.t1	0.0242
nxHelBake1.g4905.t3	0.0502
nxHelBake1.g4906.t1	0.0676
nxHelBake1.g4909.t1	0.0434
nxHelBake1.g4910.t1	0.0194
nxHelBake1.g4911.t2	0.0465
nxHelBake1.g4912.t1	0.0326
nxHelBake1.g4913.t2	0.0277
nxHelBake1.g4915.t2	0.0267
nxHelBake1.g4917.t1	0.0939
nxHelBake1.g4932.t1	0.1904
nxHelBake1.g4934.t1	0.0106
nxHelBake1.g4936.t2	0.0000
nxHelBake1.g4937.t1	0.0472
nxHelBake1.g4938.t1	0.0280
nxHelBake1.g4939.t1	0.0454
nxHelBake1.g4941.t1	0.0249
nxHelBake1.g4944.t1	0.0291
nxHelBake1.g4946.t1	0.0220
nxHelBake1.g4947.t2	0.0138
nxHelBake1.g4949.t1	0.0080
nxHelBake1.g4951.t1	0.0179
nxHelBake1.g4952.t1	0.0196
nxHelBake1.g4953.t2	0.0121
nxHelBake1.g4954.t1	0.1158
nxHelBake1.g4955.t1	0.0246
nxHelBake1.g4956.t1	0.1281
nxHelBake1.g4958.t1	0.0174
nxHelBake1.g4959.t1	0.0124
nxHelBake1.g4960.t2	0.0431
nxHelBake1.g4966.t1	0.0453
nxHelBake1.g4967.t2	0.0117
nxHelBake1.g4969.t1	0.0372
nxHelBake1.g4973.t1	0.0095
nxHelBake1.g4976.t1	0.0042
nxHelBake1.g4979.t1	0.1136
nxHelBake1.g4982.t1	0.0293
nxHelBake1.g4983.t1	0.0105
nxHelBake1.g4984.t1	0.0615
nxHelBake1.g4985.t1	0.0264
nxHelBake1.g17204.t1	0.4328
nxHelBake1.g17203.t1	0.1407
nxHelBake1.g19060.t1	0.0683
nxHelBake1.g4988.t2	0.0171
nxHelBake1.g4989.t1	0.2745
nxHelBake1.g4993.t1	0.0194
nxHelBake1.g4996.t1	0.0150
nxHelBake1.g4999.t1	0.0003
nxHelBake1.g4997.t1	0.0196
nxHelBake1.g5000.t1	0.0978
nxHelBake1.g5002.t1	0.0169
nxHelBake1.g5003.t2	0.0125
nxHelBake1.g5004.t1	0.0090
nxHelBake1.g5008.t1	0.0746
nxHelBake1.g5009.t1	0.0400
nxHelBake1.g5011.t2	0.0431
nxHelBake1.g5013.t1	0.0367
nxHelBake1.g5014.t2	0.0198
nxHelBake1.g5015.t2	0.0167
nxHelBake1.g5016.t1	0.0172
nxHelBake1.g5017.t1	0.0627
nxHelBake1.g5021.t2	0.0000
nxHelBake1.g5023.t1	0.0791
nxHelBake1.g5024.t1	0.0506
nxHelBake1.g5026.t1	0.0230
nxHelBake1.g5027.t1	0.0248
nxHelBake1.g5028.t1	0.0224
nxHelBake1.g5029.t4	0.0451
nxHelBake1.g5034.t1	0.0601
nxHelBake1.g5035.t1	0.0002
nxHelBake1.g5038.t1	0.0765
nxHelBake1.g5039.t1	0.0727
nxHelBake1.g9083.t1	0.1199
nxHelBake1.g5043.t1	0.0122
nxHelBake1.g5044.t1	0.0803
nxHelBake1.g5046.t1	0.0768
nxHelBake1.g5050.t1	0.0000
nxHelBake1.g5052.t1	0.0186
nxHelBake1.g5053.t1	0.0354
nxHelBake1.g5054.t1	0.0419
nxHelBake1.g5055.t1	0.0000
nxHelBake1.g5056.t1	0.0393
nxHelBake1.g5057.t1	0.0429
nxHelBake1.g5060.t1	0.0172
nxHelBake1.g5065.t2	0.0733
nxHelBake1.g5070.t1	0.0251
nxHelBake1.g5073.t2	0.0281
nxHelBake1.g5076.t1	0.0364
nxHelBake1.g5077.t1	0.0272
nxHelBake1.g5078.t1	0.0417
nxHelBake1.g5080.t1	0.0730
nxHelBake1.g5081.t1	0.0368
nxHelBake1.g5082.t1	0.0611
nxHelBake1.g5083.t3	0.0264
nxHelBake1.g5084.t1	0.0304
nxHelBake1.g5085.t2	0.0491
nxHelBake1.g5086.t1	0.0345
nxHelBake1.g5087.t1	0.1232
nxHelBake1.g5090.t1	0.0215
nxHelBake1.g5092.t3	0.0200
nxHelBake1.g5093.t1	0.0233
nxHelBake1.g5096.t1	0.0141
nxHelBake1.g5097.t1	0.0243
nxHelBake1.g5098.t1	0.0161
nxHelBake1.g5100.t1	0.0105
nxHelBake1.g5101.t1	0.0207
nxHelBake1.g5103.t1	0.0553
nxHelBake1.g5105.t1	0.0142
nxHelBake1.g5108.t1	0.0256
nxHelBake1.g5109.t1	0.0218
nxHelBake1.g5113.t1	0.0168
nxHelBake1.g5114.t1	0.1071
nxHelBake1.g5116.t1	0.0248
nxHelBake1.g5118.t1	0.0613
nxHelBake1.g5119.t1	0.0174
nxHelBake1.g5121.t2	0.0334
nxHelBake1.g5122.t1	0.0457
nxHelBake1.g5124.t1	0.0086
nxHelBake1.g5125.t1	0.0216
nxHelBake1.g5126.t1	0.0219
nxHelBake1.g5127.t1	0.0137
nxHelBake1.g5129.t4	0.0252
nxHelBake1.g5130.t2	0.0278
nxHelBake1.g5131.t1	0.0359
nxHelBake1.g5132.t3	0.0352
nxHelBake1.g5134.t2	0.0348
nxHelBake1.g4991.t1	0.0643
nxHelBake1.g5136.t1	0.0329
nxHelBake1.g5137.t1	0.0142
nxHelBake1.g5139.t2	0.0110
nxHelBake1.g5140.t1	0.0854
nxHelBake1.g5142.t1	0.0164
nxHelBake1.g5157.t4	0.0159
nxHelBake1.g5158.t1	0.0375
nxHelBake1.g5163.t1	0.0213
nxHelBake1.g5164.t1	0.0000
nxHelBake1.g15322.t1	0.2550
nxHelBake1.g5166.t1	0.0140
nxHelBake1.g5170.t2	0.0348
nxHelBake1.g5174.t1	0.0661
nxHelBake1.g5175.t1	0.0610
nxHelBake1.g5177.t1	0.1088
nxHelBake1.g5178.t3	0.0284
nxHelBake1.g5179.t1	0.0255
nxHelBake1.g5180.t1	0.0328
nxHelBake1.g5181.t1	0.0580
nxHelBake1.g5182.t5	0.0106
nxHelBake1.g5184.t1	0.0454
nxHelBake1.g5185.t1	0.0684
nxHelBake1.g5186.t1	0.0367
nxHelBake1.g5189.t1	0.0709
nxHelBake1.g5190.t1	0.0441
nxHelBake1.g5191.t2	0.0380
nxHelBake1.g5192.t1	0.0317
nxHelBake1.g5194.t1	0.0278
nxHelBake1.g5195.t5	0.0495
nxHelBake1.g5198.t3	0.0814
nxHelBake1.g5201.t1	0.0137
nxHelBake1.g5203.t1	0.0367
nxHelBake1.g5204.t1	0.1409
nxHelBake1.g5207.t1	0.0063
nxHelBake1.g5209.t2	0.0949
nxHelBake1.g5210.t2	0.0708
nxHelBake1.g5212.t1	0.0345
nxHelBake1.g5214.t1	0.0324
nxHelBake1.g5218.t1	0.0704
nxHelBake1.g5219.t1	0.0739
nxHelBake1.g5220.t1	0.0217
nxHelBake1.g5222.t1	0.0511
nxHelBake1.g5224.t1	0.0312
nxHelBake1.g5225.t1	0.0419
nxHelBake1.g5226.t3	0.0422
nxHelBake1.g5227.t1	0.0152
nxHelBake1.g5228.t1	0.0182
nxHelBake1.g5229.t1	0.0341
nxHelBake1.g5230.t1	0.0437
nxHelBake1.g5233.t1	0.0156
nxHelBake1.g5236.t1	0.0275
nxHelBake1.g5237.t2	0.0552
nxHelBake1.g5240.t1	0.0602
nxHelBake1.g5242.t1	0.0503
nxHelBake1.g5243.t1	0.0707
nxHelBake1.g5245.t1	0.0283
nxHelBake1.g5246.t1	0.0307
nxHelBake1.g5247.t1	0.0792
nxHelBake1.g5248.t2	0.0212
nxHelBake1.g5249.t1	0.0653
nxHelBake1.g5250.t1	0.0000
nxHelBake1.g5251.t2	0.0279
nxHelBake1.g5254.t1	0.0239
nxHelBake1.g5253.t2	0.0274
nxHelBake1.g5257.t1	0.0745
nxHelBake1.g5258.t1	0.0237
nxHelBake1.g5261.t1	0.0746
nxHelBake1.g5262.t1	0.0943
nxHelBake1.g5263.t1	0.0661
nxHelBake1.g5264.t1	0.0459
nxHelBake1.g5265.t1	0.0820
nxHelBake1.g5268.t1	0.2715
nxHelBake1.g5270.t1	0.0467
nxHelBake1.g5271.t1	0.0086
nxHelBake1.g5273.t1	0.0673
nxHelBake1.g5272.t1	0.0262
nxHelBake1.g5275.t1	0.0505
nxHelBake1.g5276.t1	0.0329
nxHelBake1.g5277.t2	0.0723
nxHelBake1.g5281.t2	0.0982
nxHelBake1.g5282.t1	0.0426
nxHelBake1.g5283.t1	0.0340
nxHelBake1.g5284.t1	0.0442
nxHelBake1.g5285.t1	0.0294
nxHelBake1.g5289.t1	0.0693
nxHelBake1.g5290.t1	0.0257
nxHelBake1.g5291.t1	0.0377
nxHelBake1.g5294.t1	0.0623
nxHelBake1.g5295.t1	0.0748
nxHelBake1.g5296.t1	0.0464
nxHelBake1.g5297.t1	0.0676
nxHelBake1.g5298.t1	0.0453
nxHelBake1.g5299.t1	0.1149
nxHelBake1.g5300.t1	0.0511
nxHelBake1.g5301.t1	0.0599
nxHelBake1.g4230.t1	0.3610
nxHelBake1.g5305.t1	0.0563
nxHelBake1.g5306.t2	0.1113
nxHelBake1.g5307.t1	0.1573
nxHelBake1.g5313.t2	0.0443
nxHelBake1.g5314.t2	0.0636
nxHelBake1.g5315.t1	0.0331
nxHelBake1.g5316.t1	0.0466
nxHelBake1.g5317.t1	0.0913
nxHelBake1.g5318.t1	0.1464
nxHelBake1.g5319.t1	0.0457
nxHelBake1.g5321.t1	0.0255
nxHelBake1.g5322.t1	0.1198
nxHelBake1.g5323.t1	0.0241
nxHelBake1.g5324.t1	0.0545
nxHelBake1.g5325.t1	0.0112
nxHelBake1.g5326.t1	0.0436
nxHelBake1.g5327.t1	0.0553
nxHelBake1.g5328.t1	0.0444
nxHelBake1.g5329.t1	0.0651
nxHelBake1.g5330.t1	0.0076
nxHelBake1.g5331.t1	0.0094
nxHelBake1.g5334.t1	0.0696
nxHelBake1.g5335.t1	0.0160
nxHelBake1.g5338.t2	0.0513
nxHelBake1.g5339.t1	0.0306
nxHelBake1.g5340.t1	0.0447
nxHelBake1.g5343.t1	0.0353
nxHelBake1.g5349.t1	0.1033
nxHelBake1.g5350.t1	0.0647
nxHelBake1.g5351.t1	0.0582
nxHelBake1.g5352.t1	0.0454
nxHelBake1.g5353.t1	0.0538
nxHelBake1.g5355.t1	0.0315
nxHelBake1.g5356.t1	0.0677
nxHelBake1.g5360.t1	0.0850
nxHelBake1.g5361.t1	0.0730
nxHelBake1.g5362.t1	0.1212
nxHelBake1.g5363.t3	0.0733
nxHelBake1.g5364.t1	0.0728
nxHelBake1.g5366.t1	0.0579
nxHelBake1.g5367.t1	0.1580
nxHelBake1.g5368.t1	0.1527
nxHelBake1.g5369.t1	0.0290
nxHelBake1.g5370.t1	0.0584
nxHelBake1.g5371.t2	0.0485
nxHelBake1.g5373.t1	0.0503
nxHelBake1.g5374.t1	0.1194
nxHelBake1.g5377.t1	0.0185
nxHelBake1.g5379.t1	0.1269
nxHelBake1.g5384.t1	0.0676
nxHelBake1.g5385.t1	0.1675
nxHelBake1.g5386.t1	0.0633
nxHelBake1.g5387.t1	0.0719
nxHelBake1.g5388.t1	0.0562
nxHelBake1.g5390.t1	0.0965
nxHelBake1.g5391.t1	0.0500
nxHelBake1.g5395.t2	0.3559
nxHelBake1.g5396.t1	0.0667
nxHelBake1.g7285.t1	0.0469
nxHelBake1.g5399.t1	0.0263
nxHelBake1.g5400.t1	0.0775
nxHelBake1.g5403.t1	0.0783
nxHelBake1.g5405.t1	0.1919
nxHelBake1.g5407.t1	0.2105
nxHelBake1.g5408.t2	0.0358
nxHelBake1.g5409.t1	0.0218
nxHelBake1.g5412.t1	0.1067
nxHelBake1.g5419.t1	0.0351
nxHelBake1.g5421.t1	0.0675
nxHelBake1.g5424.t2	0.0580
nxHelBake1.g5425.t1	0.0245
nxHelBake1.g5428.t1	0.0510
nxHelBake1.g5429.t1	0.0504
nxHelBake1.g5431.t1	0.0440
nxHelBake1.g5432.t1	0.0946
nxHelBake1.g5433.t1	0.2223
nxHelBake1.g5434.t1	0.0616
nxHelBake1.g5435.t1	0.1521
nxHelBake1.g5436.t1	0.0777
nxHelBake1.g5437.t2	0.0678
nxHelBake1.g5439.t1	0.0844
nxHelBake1.g5440.t1	0.1128
nxHelBake1.g5441.t1	0.0300
nxHelBake1.g5442.t1	0.1752
nxHelBake1.g5445.t1	0.0688
nxHelBake1.g5447.t2	0.0584
nxHelBake1.g5448.t1	0.0502
nxHelBake1.g5449.t1	0.0703
nxHelBake1.g5451.t1	0.0841
nxHelBake1.g5455.t1	0.0719
nxHelBake1.g5456.t1	0.1444
nxHelBake1.g5459.t1	0.0509
nxHelBake1.g5466.t1	0.0671
nxHelBake1.g5467.t1	0.0275
nxHelBake1.g5468.t1	0.0301
nxHelBake1.g5469.t1	0.0379
nxHelBake1.g5470.t1	0.1695
nxHelBake1.g5471.t5	0.0307
nxHelBake1.g5472.t1	0.0000
nxHelBake1.g5473.t2	0.0633
nxHelBake1.g5474.t3	0.0364
nxHelBake1.g5478.t1	0.0722
nxHelBake1.g5479.t1	0.0442
nxHelBake1.g5480.t1	0.0382
nxHelBake1.g5481.t1	0.0555
nxHelBake1.g5482.t1	0.0743
nxHelBake1.g5483.t1	0.0465
nxHelBake1.g5489.t1	0.0575
nxHelBake1.g5493.t1	0.0883
nxHelBake1.g5497.t1	0.0137
nxHelBake1.g5498.t1	0.0729
nxHelBake1.g5500.t1	0.0542
nxHelBake1.g5501.t1	0.0918
nxHelBake1.g5504.t1	0.1987
nxHelBake1.g5509.t3	0.1111
nxHelBake1.g5510.t1	0.0398
nxHelBake1.g5511.t1	0.0776
nxHelBake1.g5512.t1	0.0905
nxHelBake1.g5515.t2	0.0608
nxHelBake1.g5519.t1	0.1453
nxHelBake1.g5522.t1	0.0734
nxHelBake1.g5523.t6	0.0589
nxHelBake1.g5526.t1	0.0394
nxHelBake1.g5529.t1	0.1497
nxHelBake1.g5531.t2	0.0578
nxHelBake1.g5533.t1	0.0811
nxHelBake1.g5534.t2	0.0436
nxHelBake1.g5535.t1	0.0374
nxHelBake1.g5536.t1	0.1786
nxHelBake1.g5537.t1	0.0499
nxHelBake1.g5538.t1	0.0324
nxHelBake1.g5545.t1	0.0981
nxHelBake1.g5546.t1	0.0935
nxHelBake1.g5547.t1	0.0732
nxHelBake1.g5548.t3	0.1310
nxHelBake1.g5549.t1	0.0514
nxHelBake1.g5550.t4	0.0833
nxHelBake1.g5551.t1	0.0822
nxHelBake1.g5552.t1	0.0532
nxHelBake1.g5556.t1	0.0326
nxHelBake1.g5559.t1	0.0580
nxHelBake1.g5560.t1	0.0481
nxHelBake1.g5563.t1	0.0590
nxHelBake1.g5574.t1	0.0409
nxHelBake1.g5575.t1	0.0415
nxHelBake1.g5576.t1	0.0923
nxHelBake1.g5577.t1	0.0301
nxHelBake1.g5582.t1	0.0395
nxHelBake1.g5583.t1	0.0851
nxHelBake1.g5584.t1	0.0676
nxHelBake1.g5585.t1	0.0701
nxHelBake1.g5586.t1	0.0774
nxHelBake1.g5588.t1	0.0253
nxHelBake1.g5589.t1	0.1038
nxHelBake1.g5590.t1	0.1070
nxHelBake1.g5595.t1	0.1542
nxHelBake1.g5596.t2	0.0560
nxHelBake1.g5597.t1	0.0710
nxHelBake1.g5598.t1	0.2607
nxHelBake1.g5599.t1	0.0400
nxHelBake1.g5601.t1	0.0648
nxHelBake1.g5603.t1	0.0164
nxHelBake1.g5604.t1	0.0293
nxHelBake1.g5607.t1	0.1014
nxHelBake1.g5608.t1	0.1365
nxHelBake1.g5609.t1	0.0845
nxHelBake1.g5610.t1	0.0958
nxHelBake1.g5615.t1	0.1818
nxHelBake1.g5616.t1	0.0565
nxHelBake1.g5619.t1	0.0804
nxHelBake1.g5622.t2	0.0795
nxHelBake1.g5623.t1	0.0633
nxHelBake1.g5624.t1	0.0831
nxHelBake1.g5626.t1	0.0328
nxHelBake1.g5632.t1	0.1366
nxHelBake1.g5634.t1	0.0854
nxHelBake1.g5637.t1	0.0844
nxHelBake1.g5638.t1	0.0598
nxHelBake1.g5641.t1	0.1534
nxHelBake1.g5643.t1	0.1182
nxHelBake1.g5645.t2	0.1197
nxHelBake1.g5646.t1	0.0751
nxHelBake1.g5647.t2	0.0787
nxHelBake1.g5648.t1	0.0702
nxHelBake1.g5649.t1	0.0619
nxHelBake1.g5650.t2	0.1396
nxHelBake1.g5655.t1	0.0167
nxHelBake1.g5656.t1	0.0517
nxHelBake1.g5657.t1	0.0523
nxHelBake1.g5658.t1	0.0499
nxHelBake1.g5659.t1	0.0880
nxHelBake1.g5660.t1	0.1097
nxHelBake1.g5661.t1	0.0670
nxHelBake1.g5663.t1	0.0413
nxHelBake1.g5668.t1	0.0454
nxHelBake1.g5672.t1	0.0915
nxHelBake1.g5675.t1	0.0546
nxHelBake1.g5676.t1	0.0631
nxHelBake1.g5677.t1	0.0716
nxHelBake1.g5678.t1	0.0479
nxHelBake1.g5679.t1	0.0718
nxHelBake1.g5680.t1	0.0957
nxHelBake1.g5681.t2	0.0992
nxHelBake1.g5687.t1	0.1266
nxHelBake1.g5688.t1	0.1189
nxHelBake1.g5689.t1	0.0716
nxHelBake1.g5696.t1	0.0676
nxHelBake1.g934.t1	0.0582
nxHelBake1.g5715.t1	0.0340
nxHelBake1.g5716.t1	0.0818
nxHelBake1.g5717.t1	0.0852
nxHelBake1.g5719.t1	0.0583
nxHelBake1.g5720.t1	0.0614
nxHelBake1.g5721.t1	0.1124
nxHelBake1.g5722.t2	0.0165
nxHelBake1.g5728.t1	0.0317
nxHelBake1.g5729.t2	0.0861
nxHelBake1.g5731.t1	0.1802
nxHelBake1.g5734.t2	0.4210
nxHelBake1.g5735.t1	0.0746
nxHelBake1.g5736.t1	0.1186
nxHelBake1.g5738.t1	0.1854
nxHelBake1.g5739.t1	0.0555
nxHelBake1.g5740.t1	0.1607
nxHelBake1.g5742.t1	0.0846
nxHelBake1.g5743.t2	0.0691
nxHelBake1.g5744.t1	0.0339
nxHelBake1.g5745.t5	0.1099
nxHelBake1.g5746.t1	0.0835
nxHelBake1.g5749.t1	0.0540
nxHelBake1.g5750.t3	0.0867
nxHelBake1.g5751.t1	0.0486
nxHelBake1.g5756.t1	0.0781
nxHelBake1.g5757.t1	0.1446
nxHelBake1.g5760.t1	0.1391
nxHelBake1.g5761.t2	0.0603
nxHelBake1.g5762.t2	0.0669
nxHelBake1.g5763.t1	0.0684
nxHelBake1.g5764.t1	0.0723
nxHelBake1.g5765.t3	0.1091
nxHelBake1.g5766.t1	0.0315
nxHelBake1.g5767.t1	0.1462
nxHelBake1.g5772.t1	0.0748
nxHelBake1.g5773.t1	0.0380
nxHelBake1.g5774.t1	0.0898
nxHelBake1.g5775.t1	0.0925
nxHelBake1.g5776.t1	0.0869
nxHelBake1.g5777.t1	0.1029
nxHelBake1.g5778.t1	0.0488
nxHelBake1.g5779.t5	0.0611
nxHelBake1.g5780.t1	0.0345
nxHelBake1.g5781.t1	0.0648
nxHelBake1.g5784.t1	0.0618
nxHelBake1.g5785.t1	0.0281
nxHelBake1.g5786.t1	0.0640
nxHelBake1.g5788.t2	0.0354
nxHelBake1.g5790.t1	0.1240
nxHelBake1.g5793.t1	0.1159
nxHelBake1.g5794.t1	0.1491
nxHelBake1.g5796.t1	0.0933
nxHelBake1.g5797.t1	0.0579
nxHelBake1.g5798.t1	0.0664
nxHelBake1.g5802.t1	0.0831
nxHelBake1.g5803.t1	0.0685
nxHelBake1.g5804.t1	0.0000
nxHelBake1.g5805.t1	0.0540
nxHelBake1.g5807.t5	0.0750
nxHelBake1.g5809.t1	0.1131
nxHelBake1.g5810.t1	0.0346
nxHelBake1.g5811.t1	0.0818
nxHelBake1.g5816.t1	0.1241
nxHelBake1.g5817.t2	0.0928
nxHelBake1.g5818.t1	0.1921
nxHelBake1.g5819.t3	0.0635
nxHelBake1.g5820.t1	0.1098
nxHelBake1.g5822.t3	0.0594
nxHelBake1.g5823.t2	0.0477
nxHelBake1.g5824.t1	0.0761
nxHelBake1.g5825.t1	0.0856
nxHelBake1.g5826.t1	0.0224
nxHelBake1.g5828.t1	0.0819
nxHelBake1.g5829.t1	0.0657
nxHelBake1.g5830.t3	0.1162
nxHelBake1.g5831.t1	0.0587
nxHelBake1.g5832.t2	0.1094
nxHelBake1.g5833.t1	0.0950
nxHelBake1.g5834.t1	0.0922
nxHelBake1.g5835.t1	0.0965
nxHelBake1.g5836.t1	0.1224
nxHelBake1.g5840.t2	0.0422
nxHelBake1.g5841.t1	0.0106
nxHelBake1.g5843.t1	0.0381
nxHelBake1.g5844.t1	0.0627
nxHelBake1.g5845.t1	0.0935
nxHelBake1.g5847.t1	0.0750
nxHelBake1.g5849.t1	0.0492
nxHelBake1.g5850.t1	0.0356
nxHelBake1.g5851.t1	0.0303
nxHelBake1.g5852.t1	0.1081
nxHelBake1.g5854.t1	0.0568
nxHelBake1.g5855.t1	0.1035
nxHelBake1.g5856.t1	0.0894
nxHelBake1.g5858.t1	0.2452
nxHelBake1.g5859.t1	0.0917
nxHelBake1.g5860.t1	0.0591
nxHelBake1.g5864.t1	0.1491
nxHelBake1.g5866.t1	0.0884
nxHelBake1.g5867.t1	0.0804
nxHelBake1.g5868.t1	0.1943
nxHelBake1.g5869.t1	0.0734
nxHelBake1.g5878.t1	0.0924
nxHelBake1.g5880.t1	0.0926
nxHelBake1.g5882.t1	0.0325
nxHelBake1.g5883.t1	0.0703
nxHelBake1.g5885.t1	0.0481
nxHelBake1.g5886.t1	0.3147
nxHelBake1.g5887.t1	0.0587
nxHelBake1.g5889.t1	0.0755
nxHelBake1.g5891.t3	0.0396
nxHelBake1.g5892.t1	0.1272
nxHelBake1.g5893.t1	0.1516
nxHelBake1.g5894.t1	0.1081
nxHelBake1.g5906.t1	0.1389
nxHelBake1.g5908.t1	0.1515
nxHelBake1.g5910.t1	0.1201
nxHelBake1.g5911.t1	0.1193
nxHelBake1.g5912.t1	0.0090
nxHelBake1.g5913.t1	0.0258
nxHelBake1.g5915.t1	0.0908
nxHelBake1.g5919.t4	0.1654
nxHelBake1.g5921.t1	0.0615
nxHelBake1.g5922.t1	0.0742
nxHelBake1.g5927.t1	0.0777
nxHelBake1.g5930.t1	0.0301
nxHelBake1.g5932.t1	0.0970
nxHelBake1.g5934.t1	0.0540
nxHelBake1.g5935.t1	0.0689
nxHelBake1.g5936.t1	0.0516
nxHelBake1.g5937.t2	0.1255
nxHelBake1.g5938.t1	0.0851
nxHelBake1.g5939.t1	0.0748
nxHelBake1.g5942.t1	0.1866
nxHelBake1.g5943.t1	0.0895
nxHelBake1.g5945.t1	0.1462
nxHelBake1.g5947.t1	0.1223
nxHelBake1.g5948.t1	0.0907
nxHelBake1.g5950.t1	0.1857
nxHelBake1.g5951.t1	0.1067
nxHelBake1.g5953.t1	0.0290
nxHelBake1.g5954.t1	0.0785
nxHelBake1.g5955.t2	0.1136
nxHelBake1.g5956.t1	0.0880
nxHelBake1.g5957.t1	0.0522
nxHelBake1.g5960.t1	0.0426
nxHelBake1.g5962.t1	0.0871
nxHelBake1.g5963.t1	0.0906
nxHelBake1.g5964.t1	0.0450
nxHelBake1.g5966.t1	0.0760
nxHelBake1.g5967.t2	0.1163
nxHelBake1.g5968.t1	0.3633
nxHelBake1.g5970.t1	0.0566
nxHelBake1.g5971.t1	0.5375
nxHelBake1.g5972.t1	0.1285
nxHelBake1.g5973.t1	0.1119
nxHelBake1.g5974.t2	0.0565
nxHelBake1.g5975.t1	0.0875
nxHelBake1.g5976.t1	0.1235
nxHelBake1.g5977.t1	0.1163
nxHelBake1.g5978.t1	0.3447
nxHelBake1.g5981.t1	0.0706
nxHelBake1.g5982.t2	0.0514
nxHelBake1.g5983.t1	0.1450
nxHelBake1.g5984.t1	0.1840
nxHelBake1.g5985.t1	0.1054
nxHelBake1.g5986.t1	0.0805
nxHelBake1.g5987.t1	0.2423
nxHelBake1.g5991.t1	0.0001
nxHelBake1.g5992.t1	0.0878
nxHelBake1.g5994.t1	0.2145
nxHelBake1.g5995.t1	0.0372
nxHelBake1.g5996.t1	0.1170
nxHelBake1.g5997.t1	0.4327
nxHelBake1.g5998.t1	0.0495
nxHelBake1.g5999.t1	0.0610
nxHelBake1.g6001.t1	0.0944
nxHelBake1.g6003.t1	0.1510
nxHelBake1.g6005.t1	0.1223
nxHelBake1.g6004.t1	0.1163
nxHelBake1.g6008.t2	0.0394
nxHelBake1.g6009.t2	0.0996
nxHelBake1.g6013.t1	0.1213
nxHelBake1.g6014.t1	0.0993
nxHelBake1.g6015.t1	0.0649
nxHelBake1.g6016.t2	0.1098
nxHelBake1.g6018.t1	0.0674
nxHelBake1.g6017.t2	0.0623
nxHelBake1.g6023.t1	0.1265
nxHelBake1.g6025.t1	0.1485
nxHelBake1.g6026.t1	0.0729
nxHelBake1.g6027.t1	0.0475
nxHelBake1.g6028.t3	0.0412
nxHelBake1.g6029.t1	0.1307
nxHelBake1.g6030.t1	0.0978
nxHelBake1.g6031.t2	0.0886
nxHelBake1.g6032.t1	0.1127
nxHelBake1.g6033.t1	0.0695
nxHelBake1.g6034.t1	0.1011
nxHelBake1.g6035.t1	0.0716
nxHelBake1.g6036.t1	0.0986
nxHelBake1.g6037.t1	0.1323
nxHelBake1.g6038.t1	0.0775
nxHelBake1.g6039.t1	0.1054
nxHelBake1.g6042.t1	0.0827
nxHelBake1.g6043.t1	0.0910
nxHelBake1.g6044.t1	0.1079
nxHelBake1.g6045.t1	0.1944
nxHelBake1.g6046.t1	0.0261
nxHelBake1.g6049.t1	0.2733
