nxHelBake1.g13089.t1	0.0473	nonshared
nxHelBake1.g13090.t1	0.0791	nonshared
nxHelBake1.g13091.t2	0.1628	nonshared
nxHelBake1.g13092.t2	0.0730	nonshared
nxHelBake1.g13093.t1	0.0803	nonshared
nxHelBake1.g13094.t1	0.0558	nonshared
nxHelBake1.g13095.t1	0.0483	nonshared
nxHelBake1.g13096.t1	0.1639	nonshared
nxHelBake1.g13097.t1	0.1179	nonshared
nxHelBake1.g13098.t2	0.0693	nonshared
nxHelBake1.g13099.t1	0.0518	nonshared
nxHelBake1.g13100.t1	0.0415	nonshared
nxHelBake1.g13102.t1	0.0464	nonshared
nxHelBake1.g13104.t1	0.0745	nonshared
nxHelBake1.g13105.t1	0.0241	nonshared
nxHelBake1.g13106.t1	0.0346	nonshared
nxHelBake1.g13107.t1	0.1019	nonshared
nxHelBake1.g13108.t1	0.0278	nonshared
nxHelBake1.g13109.t1	0.1180	nonshared
nxHelBake1.g13111.t1	0.0317	nonshared
nxHelBake1.g3.t1	0.5221	nonshared
nxHelBake1.g3444.t1	0.0594	nonshared
nxHelBake1.g3446.t1	0.0321	nonshared
nxHelBake1.g3447.t1	0.0551	nonshared
nxHelBake1.g3449.t1	0.0522	nonshared
nxHelBake1.g3451.t1	0.0592	nonshared
nxHelBake1.g3452.t3	0.0903	nonshared
nxHelBake1.g3453.t2	0.0863	nonshared
nxHelBake1.g3454.t2	0.0719	nonshared
nxHelBake1.g3456.t1	0.0190	nonshared
nxHelBake1.g3458.t1	0.0734	nonshared
nxHelBake1.g3459.t1	0.0637	nonshared
nxHelBake1.g3461.t1	0.1350	nonshared
nxHelBake1.g3462.t1	0.1010	nonshared
nxHelBake1.g3465.t1	0.1186	nonshared
nxHelBake1.g3468.t2	0.0718	nonshared
nxHelBake1.g3469.t3	0.0979	nonshared
nxHelBake1.g3471.t1	0.1165	nonshared
nxHelBake1.g3472.t1	0.1083	nonshared
nxHelBake1.g3473.t1	0.1065	nonshared
nxHelBake1.g3474.t1	0.1216	nonshared
nxHelBake1.g3475.t1	0.0872	nonshared
nxHelBake1.g3476.t1	0.0751	nonshared
nxHelBake1.g3477.t2	0.0931	nonshared
nxHelBake1.g3478.t1	0.1220	nonshared
nxHelBake1.g3479.t1	0.1124	nonshared
nxHelBake1.g3482.t1	0.0924	nonshared
nxHelBake1.g3483.t1	0.1002	nonshared
nxHelBake1.g3484.t1	0.0267	nonshared
nxHelBake1.g3485.t1	0.0825	nonshared
nxHelBake1.g3490.t1	0.1155	nonshared
nxHelBake1.g3493.t1	0.0682	nonshared
nxHelBake1.g3494.t1	0.1407	nonshared
nxHelBake1.g3496.t1	1.3178	nonshared
nxHelBake1.g3497.t2	0.0718	nonshared
nxHelBake1.g3498.t1	0.1068	nonshared
nxHelBake1.g3499.t1	0.1153	nonshared
nxHelBake1.g3506.t2	0.0894	nonshared
nxHelBake1.g3507.t1	0.0769	nonshared
nxHelBake1.g3508.t1	0.0356	nonshared
nxHelBake1.g3510.t1	0.0110	nonshared
nxHelBake1.g3511.t1	0.1394	nonshared
nxHelBake1.g3512.t1	0.1453	nonshared
nxHelBake1.g3513.t1	0.1183	nonshared
nxHelBake1.g3517.t1	0.1481	nonshared
nxHelBake1.g3518.t1	0.0985	nonshared
nxHelBake1.g3519.t1	0.0649	nonshared
nxHelBake1.g3520.t1	0.0862	nonshared
nxHelBake1.g3523.t1	0.1023	nonshared
nxHelBake1.g3524.t2	0.1202	nonshared
nxHelBake1.g3525.t2	0.1259	nonshared
nxHelBake1.g3526.t1	0.0626	nonshared
nxHelBake1.g3527.t1	0.1170	nonshared
nxHelBake1.g3532.t1	0.2120	nonshared
nxHelBake1.g3533.t2	0.0685	nonshared
nxHelBake1.g3535.t2	0.0775	nonshared
nxHelBake1.g3536.t1	0.0651	nonshared
nxHelBake1.g3537.t1	0.0239	nonshared
nxHelBake1.g3540.t1	0.1004	nonshared
nxHelBake1.g3541.t1	0.0594	nonshared
nxHelBake1.g3542.t1	0.1077	nonshared
nxHelBake1.g3543.t2	0.1672	nonshared
nxHelBake1.g3545.t1	0.2446	nonshared
nxHelBake1.g3546.t1	0.1341	nonshared
nxHelBake1.g3547.t1	0.0673	nonshared
nxHelBake1.g3549.t2	0.1485	nonshared
nxHelBake1.g3556.t1	0.0747	nonshared
nxHelBake1.g3557.t1	0.1330	nonshared
nxHelBake1.g3563.t1	0.3258	nonshared
nxHelBake1.g3566.t1	0.1019	nonshared
nxHelBake1.g3567.t1	0.1330	nonshared
nxHelBake1.g3570.t1	0.1513	nonshared
nxHelBake1.g3571.t1	0.1758	nonshared
nxHelBake1.g3573.t6	0.0951	nonshared
nxHelBake1.g3578.t1	0.1695	nonshared
nxHelBake1.g3577.t1	0.1955	nonshared
nxHelBake1.g3579.t1	0.1057	nonshared
nxHelBake1.g3592.t1	0.3579	nonshared
nxHelBake1.g3600.t1	0.0528	nonshared
nxHelBake1.g3602.t1	0.1313	nonshared
nxHelBake1.g3604.t1	0.1612	nonshared
nxHelBake1.g3607.t1	0.1335	nonshared
nxHelBake1.g16772.t1	1.7114	nonshared
nxHelBake1.g3608.t1	0.1231	nonshared
nxHelBake1.g3609.t1	0.0483	nonshared
nxHelBake1.g3610.t1	0.1312	nonshared
nxHelBake1.g3611.t1	0.1217	nonshared
nxHelBake1.g3614.t1	0.0802	nonshared
nxHelBake1.g3615.t1	0.1221	nonshared
nxHelBake1.g3616.t1	0.0418	nonshared
nxHelBake1.g3617.t1	0.0666	nonshared
nxHelBake1.g3618.t1	0.0881	nonshared
nxHelBake1.g3620.t1	0.0755	nonshared
nxHelBake1.g3621.t1	0.0683	nonshared
nxHelBake1.g3622.t1	0.0807	nonshared
nxHelBake1.g3623.t1	0.0952	nonshared
nxHelBake1.g3625.t1	0.0799	nonshared
nxHelBake1.g3626.t1	0.1192	nonshared
nxHelBake1.g3627.t1	0.0953	nonshared
nxHelBake1.g3628.t1	0.5986	nonshared
nxHelBake1.g3630.t1	0.1330	nonshared
nxHelBake1.g3632.t1	0.1080	nonshared
nxHelBake1.g3633.t1	0.1074	nonshared
nxHelBake1.g3634.t1	0.0847	nonshared
nxHelBake1.g3635.t1	0.1474	nonshared
nxHelBake1.g3636.t1	0.0436	nonshared
nxHelBake1.g3646.t1	0.1185	nonshared
nxHelBake1.g3647.t1	0.0931	nonshared
nxHelBake1.g3651.t1	0.1962	nonshared
nxHelBake1.g3653.t2	0.0716	nonshared
nxHelBake1.g3654.t1	0.0764	nonshared
nxHelBake1.g3655.t1	0.0729	nonshared
nxHelBake1.g3656.t1	0.0591	nonshared
nxHelBake1.g3657.t1	0.0549	nonshared
nxHelBake1.g3658.t1	0.0345	nonshared
nxHelBake1.g3662.t1	0.0186	nonshared
nxHelBake1.g3665.t1	0.3055	nonshared
nxHelBake1.g3670.t1	0.0517	nonshared
nxHelBake1.g3671.t2	0.1213	nonshared
nxHelBake1.g3672.t1	0.0412	nonshared
nxHelBake1.g3674.t1	0.0215	nonshared
nxHelBake1.g3677.t1	0.0966	nonshared
nxHelBake1.g3678.t1	0.1238	nonshared
nxHelBake1.g3680.t1	0.1000	nonshared
nxHelBake1.g3681.t1	0.1286	nonshared
nxHelBake1.g3682.t1	0.0989	nonshared
nxHelBake1.g3683.t1	0.1226	nonshared
nxHelBake1.g3687.t1	0.1407	nonshared
nxHelBake1.g3688.t1	0.2322	nonshared
nxHelBake1.g3690.t1	0.1300	nonshared
nxHelBake1.g3691.t1	0.0548	nonshared
nxHelBake1.g3698.t1	0.0990	nonshared
nxHelBake1.g3700.t1	0.0808	nonshared
nxHelBake1.g3702.t1	0.0825	nonshared
nxHelBake1.g3704.t1	0.0119	nonshared
nxHelBake1.g3707.t1	0.1253	nonshared
nxHelBake1.g3708.t1	0.0335	nonshared
nxHelBake1.g3710.t1	0.0791	nonshared
nxHelBake1.g3711.t1	0.0896	nonshared
nxHelBake1.g3717.t1	0.0765	nonshared
nxHelBake1.g3718.t2	0.0458	nonshared
nxHelBake1.g3720.t1	0.0413	nonshared
nxHelBake1.g3721.t1	0.0458	nonshared
nxHelBake1.g3722.t1	0.0569	nonshared
nxHelBake1.g3723.t1	0.0721	nonshared
nxHelBake1.g3652.t1	0.1168	nonshared
nxHelBake1.g3763.t1	0.1175	nonshared
nxHelBake1.g3764.t1	0.0702	nonshared
nxHelBake1.g3768.t1	0.0824	nonshared
nxHelBake1.g3769.t1	0.1956	nonshared
nxHelBake1.g3770.t1	0.0598	nonshared
nxHelBake1.g3771.t1	0.0846	nonshared
nxHelBake1.g3775.t1	0.0946	nonshared
nxHelBake1.g3776.t1	0.0349	nonshared
nxHelBake1.g3779.t1	0.0844	nonshared
nxHelBake1.g3780.t1	0.1411	nonshared
nxHelBake1.g3781.t1	0.0547	nonshared
nxHelBake1.g3782.t1	0.0464	nonshared
nxHelBake1.g3783.t1	0.0660	nonshared
nxHelBake1.g3784.t1	0.2374	nonshared
nxHelBake1.g3785.t3	0.0332	nonshared
nxHelBake1.g3786.t1	0.0496	nonshared
nxHelBake1.g3787.t1	0.1590	nonshared
nxHelBake1.g3788.t1	0.0984	nonshared
nxHelBake1.g3789.t1	0.0805	nonshared
nxHelBake1.g3790.t1	0.0855	nonshared
nxHelBake1.g3792.t1	0.1326	nonshared
nxHelBake1.g3793.t1	0.0476	nonshared
nxHelBake1.g3794.t1	0.1668	nonshared
nxHelBake1.g3795.t1	0.0405	nonshared
nxHelBake1.g3796.t1	0.1218	nonshared
nxHelBake1.g3798.t2	0.0890	nonshared
nxHelBake1.g3799.t1	0.1374	nonshared
nxHelBake1.g3800.t3	0.1056	nonshared
nxHelBake1.g3801.t1	0.0990	nonshared
nxHelBake1.g3802.t1	0.0924	nonshared
nxHelBake1.g3803.t1	0.0648	nonshared
nxHelBake1.g3804.t1	0.1325	nonshared
nxHelBake1.g3805.t1	0.0333	nonshared
nxHelBake1.g3808.t1	0.0308	nonshared
nxHelBake1.g3810.t1	0.1250	nonshared
nxHelBake1.g3813.t1	0.1009	nonshared
nxHelBake1.g3814.t1	0.0415	nonshared
nxHelBake1.g3816.t1	0.0244	nonshared
nxHelBake1.g3818.t3	0.1053	nonshared
nxHelBake1.g3819.t2	0.0694	nonshared
nxHelBake1.g3820.t1	0.0996	nonshared
nxHelBake1.g3821.t1	0.1672	nonshared
nxHelBake1.g3822.t1	0.1010	nonshared
nxHelBake1.g3823.t1	1.0919	nonshared
nxHelBake1.g3825.t2	0.0625	nonshared
nxHelBake1.g3826.t1	0.0273	nonshared
nxHelBake1.g3827.t2	0.0815	nonshared
nxHelBake1.g3829.t2	0.0830	nonshared
nxHelBake1.g3830.t1	0.0565	nonshared
nxHelBake1.g3831.t1	0.0760	nonshared
nxHelBake1.g3832.t2	0.0705	nonshared
nxHelBake1.g3833.t1	0.0386	nonshared
nxHelBake1.g3834.t1	0.0765	nonshared
nxHelBake1.g3835.t2	0.0366	nonshared
nxHelBake1.g3837.t1	0.1478	nonshared
nxHelBake1.g3838.t1	0.1375	nonshared
nxHelBake1.g3840.t1	0.0518	nonshared
nxHelBake1.g3842.t1	0.1002	nonshared
nxHelBake1.g3843.t2	0.0643	nonshared
nxHelBake1.g3845.t1	0.1253	nonshared
nxHelBake1.g3846.t1	0.0829	nonshared
nxHelBake1.g3848.t1	0.1196	nonshared
nxHelBake1.g3849.t1	0.1347	nonshared
nxHelBake1.g3850.t1	0.0873	nonshared
nxHelBake1.g3852.t2	0.0890	nonshared
nxHelBake1.g3853.t1	0.0734	nonshared
nxHelBake1.g3855.t1	0.0747	nonshared
nxHelBake1.g3856.t1	0.1989	nonshared
nxHelBake1.g3857.t1	0.2086	nonshared
nxHelBake1.g3860.t1	0.0641	nonshared
nxHelBake1.g3862.t1	0.0581	nonshared
nxHelBake1.g3864.t1	0.0590	nonshared
nxHelBake1.g3866.t1	0.0938	nonshared
nxHelBake1.g3867.t1	0.0307	nonshared
nxHelBake1.g3868.t1	0.1785	nonshared
nxHelBake1.g3869.t1	0.1622	nonshared
nxHelBake1.g3870.t1	0.0693	nonshared
nxHelBake1.g3873.t1	0.1063	nonshared
nxHelBake1.g3877.t1	0.0327	nonshared
nxHelBake1.g3878.t1	0.3436	nonshared
nxHelBake1.g3881.t1	0.1559	nonshared
nxHelBake1.g3882.t1	0.0691	nonshared
nxHelBake1.g3883.t1	0.1010	nonshared
nxHelBake1.g3884.t1	0.0804	nonshared
nxHelBake1.g3885.t1	0.0568	nonshared
nxHelBake1.g3886.t1	0.1170	nonshared
nxHelBake1.g3889.t1	0.1109	nonshared
nxHelBake1.g3890.t1	0.0478	nonshared
nxHelBake1.g3891.t4	0.0832	nonshared
nxHelBake1.g3893.t3	0.0886	nonshared
nxHelBake1.g3897.t1	0.1077	nonshared
nxHelBake1.g3898.t1	0.0833	nonshared
nxHelBake1.g3900.t1	0.1200	nonshared
nxHelBake1.g3902.t1	0.0871	nonshared
nxHelBake1.g3903.t1	0.1031	nonshared
nxHelBake1.g3904.t1	0.0679	nonshared
nxHelBake1.g3905.t1	0.0630	nonshared
nxHelBake1.g3906.t2	0.0620	nonshared
nxHelBake1.g3908.t1	0.1260	nonshared
nxHelBake1.g3909.t1	0.1477	nonshared
nxHelBake1.g3912.t1	0.0752	nonshared
nxHelBake1.g3921.t1	0.0950	nonshared
nxHelBake1.g3923.t2	0.0545	nonshared
nxHelBake1.g3928.t1	0.0132	nonshared
nxHelBake1.g3930.t2	0.0769	nonshared
nxHelBake1.g3931.t1	0.0311	nonshared
nxHelBake1.g3932.t1	0.0992	nonshared
nxHelBake1.g3933.t1	0.1097	nonshared
nxHelBake1.g3934.t1	0.0727	nonshared
nxHelBake1.g3935.t5	0.0881	nonshared
nxHelBake1.g3936.t1	0.0835	nonshared
nxHelBake1.g3937.t1	0.0511	nonshared
nxHelBake1.g3941.t1	0.0623	nonshared
nxHelBake1.g3939.t1	0.0792	nonshared
nxHelBake1.g3940.t1	0.0314	nonshared
nxHelBake1.g3942.t2	0.0679	nonshared
nxHelBake1.g3944.t1	0.2461	nonshared
nxHelBake1.g3951.t1	0.1035	nonshared
nxHelBake1.g3952.t1	0.0648	nonshared
nxHelBake1.g3953.t1	0.4470	nonshared
nxHelBake1.g3954.t1	0.0768	nonshared
nxHelBake1.g3957.t1	0.1043	nonshared
nxHelBake1.g3959.t1	0.1276	nonshared
nxHelBake1.g3961.t3	0.0592	nonshared
nxHelBake1.g3962.t3	0.0696	nonshared
nxHelBake1.g3964.t1	0.0595	nonshared
nxHelBake1.g3965.t1	0.2074	nonshared
nxHelBake1.g3969.t1	0.0486	nonshared
nxHelBake1.g3970.t1	0.0531	nonshared
nxHelBake1.g3971.t1	0.0345	nonshared
nxHelBake1.g3972.t1	0.0443	nonshared
nxHelBake1.g3973.t1	0.0723	nonshared
nxHelBake1.g3975.t1	0.0812	nonshared
nxHelBake1.g3976.t1	0.0757	nonshared
nxHelBake1.g3977.t1	0.0407	nonshared
nxHelBake1.g3978.t1	0.0828	nonshared
nxHelBake1.g3980.t1	0.0837	nonshared
nxHelBake1.g3986.t1	0.0593	nonshared
nxHelBake1.g3987.t1	0.1795	nonshared
nxHelBake1.g3988.t1	0.0609	nonshared
nxHelBake1.g3989.t1	0.0678	nonshared
nxHelBake1.g3992.t1	0.0676	nonshared
nxHelBake1.g3991.t1	0.0247	nonshared
nxHelBake1.g3994.t1	0.1014	nonshared
nxHelBake1.g3997.t1	0.0516	nonshared
nxHelBake1.g3998.t1	0.0741	nonshared
nxHelBake1.g3999.t3	0.0504	nonshared
nxHelBake1.g4000.t1	0.1417	nonshared
nxHelBake1.g4001.t1	0.1430	nonshared
nxHelBake1.g4003.t1	0.1244	nonshared
nxHelBake1.g4004.t1	0.0604	nonshared
nxHelBake1.g4008.t1	0.0302	nonshared
nxHelBake1.g4005.t1	0.0547	nonshared
nxHelBake1.g4009.t1	0.0547	nonshared
nxHelBake1.g4011.t1	0.0415	nonshared
nxHelBake1.g4012.t1	0.1527	nonshared
nxHelBake1.g4013.t1	0.0856	nonshared
nxHelBake1.g4014.t1	0.0552	nonshared
nxHelBake1.g4016.t1	0.2042	nonshared
nxHelBake1.g4017.t1	0.0386	nonshared
nxHelBake1.g4018.t1	0.0506	nonshared
nxHelBake1.g4019.t2	0.0560	nonshared
nxHelBake1.g4025.t2	0.0699	nonshared
nxHelBake1.g4028.t1	0.0626	nonshared
nxHelBake1.g4029.t1	0.0747	nonshared
nxHelBake1.g4032.t1	0.0855	nonshared
nxHelBake1.g4033.t1	0.1084	nonshared
nxHelBake1.g4035.t1	0.1983	nonshared
nxHelBake1.g4036.t1	0.0595	nonshared
nxHelBake1.g4037.t1	0.0818	nonshared
nxHelBake1.g4038.t1	0.0793	nonshared
nxHelBake1.g4039.t1	0.0673	nonshared
nxHelBake1.g4040.t2	0.1381	nonshared
nxHelBake1.g4041.t1	0.1163	nonshared
nxHelBake1.g4042.t3	0.0705	nonshared
nxHelBake1.g4043.t1	0.1033	nonshared
nxHelBake1.g4044.t1	0.0447	nonshared
nxHelBake1.g4045.t1	0.0272	nonshared
nxHelBake1.g4046.t1	0.0202	nonshared
nxHelBake1.g4047.t2	0.0791	nonshared
nxHelBake1.g4048.t1	0.1328	nonshared
nxHelBake1.g4049.t1	0.0465	nonshared
nxHelBake1.g4051.t1	0.0219	nonshared
nxHelBake1.g4050.t1	0.0764	nonshared
nxHelBake1.g4052.t1	0.0871	nonshared
nxHelBake1.g4053.t1	0.0378	nonshared
nxHelBake1.g4054.t1	0.0424	nonshared
nxHelBake1.g4057.t1	0.0476	nonshared
nxHelBake1.g4058.t1	0.0239	nonshared
nxHelBake1.g4059.t1	0.0608	nonshared
nxHelBake1.g4060.t2	0.0206	nonshared
nxHelBake1.g4061.t1	0.0798	nonshared
nxHelBake1.g4062.t1	0.0714	nonshared
nxHelBake1.g4067.t1	0.0865	nonshared
nxHelBake1.g4068.t1	0.1135	nonshared
nxHelBake1.g4069.t1	0.1207	nonshared
nxHelBake1.g4070.t1	0.0825	nonshared
nxHelBake1.g4071.t1	0.1139	nonshared
nxHelBake1.g4072.t1	0.0300	nonshared
nxHelBake1.g4073.t2	0.2248	nonshared
nxHelBake1.g4075.t1	0.0367	nonshared
nxHelBake1.g4077.t1	0.0284	nonshared
nxHelBake1.g4081.t1	0.1212	nonshared
nxHelBake1.g4092.t2	0.0518	nonshared
nxHelBake1.g4093.t2	0.0164	nonshared
nxHelBake1.g4094.t1	0.0396	nonshared
nxHelBake1.g4095.t1	0.0938	nonshared
nxHelBake1.g4096.t1	0.0284	nonshared
nxHelBake1.g4097.t1	0.0801	nonshared
nxHelBake1.g4098.t1	0.0826	nonshared
nxHelBake1.g4099.t1	0.0723	nonshared
nxHelBake1.g4100.t1	0.0466	nonshared
nxHelBake1.g4101.t1	0.0666	nonshared
nxHelBake1.g4102.t1	0.0434	nonshared
nxHelBake1.g4103.t1	0.1610	nonshared
nxHelBake1.g4104.t1	0.0994	nonshared
nxHelBake1.g4105.t1	0.0505	nonshared
nxHelBake1.g4106.t2	0.0724	nonshared
nxHelBake1.g4107.t1	0.0749	nonshared
nxHelBake1.g4108.t1	0.0675	nonshared
nxHelBake1.g4109.t1	0.0579	nonshared
nxHelBake1.g4110.t1	0.2224	nonshared
nxHelBake1.g4111.t1	0.1988	nonshared
nxHelBake1.g4112.t1	0.0374	nonshared
nxHelBake1.g4114.t2	0.0745	nonshared
nxHelBake1.g4115.t2	0.0598	nonshared
nxHelBake1.g4117.t1	0.0347	nonshared
nxHelBake1.g4118.t1	0.0418	nonshared
nxHelBake1.g4119.t1	0.1621	nonshared
nxHelBake1.g4120.t1	0.0533	nonshared
nxHelBake1.g4121.t5	0.0268	nonshared
nxHelBake1.g4122.t1	0.0605	nonshared
nxHelBake1.g4123.t1	0.0439	nonshared
nxHelBake1.g4124.t1	0.0668	nonshared
nxHelBake1.g4125.t1	0.0641	nonshared
nxHelBake1.g4126.t1	0.0535	nonshared
nxHelBake1.g4130.t1	0.1129	nonshared
nxHelBake1.g4133.t1	0.0704	nonshared
nxHelBake1.g4135.t1	0.4150	nonshared
nxHelBake1.g4136.t1	0.0850	nonshared
nxHelBake1.g4137.t1	0.0945	nonshared
nxHelBake1.g4138.t1	0.0915	nonshared
nxHelBake1.g4139.t3	0.0535	nonshared
nxHelBake1.g4142.t1	0.0274	nonshared
nxHelBake1.g4143.t1	0.0330	nonshared
nxHelBake1.g4144.t1	0.0643	nonshared
nxHelBake1.g4147.t1	0.0565	nonshared
nxHelBake1.g4148.t1	0.0379	nonshared
nxHelBake1.g4149.t1	0.0539	nonshared
nxHelBake1.g4150.t1	0.0660	nonshared
nxHelBake1.g19017.t1	0.0846	nonshared
nxHelBake1.g4153.t1	0.0453	nonshared
nxHelBake1.g4154.t1	0.1311	nonshared
nxHelBake1.g4155.t1	0.0212	nonshared
nxHelBake1.g4160.t2	0.0485	nonshared
nxHelBake1.g4163.t1	0.0403	nonshared
nxHelBake1.g4164.t1	0.0973	nonshared
nxHelBake1.g4167.t1	0.0873	nonshared
nxHelBake1.g4169.t1	0.0804	nonshared
nxHelBake1.g4170.t1	0.0387	nonshared
nxHelBake1.g4172.t2	0.0474	nonshared
nxHelBake1.g4173.t1	0.0805	nonshared
nxHelBake1.g14605.t1	0.0373	nonshared
nxHelBake1.g4174.t2	0.0528	nonshared
nxHelBake1.g4175.t1	0.0654	nonshared
nxHelBake1.g4181.t1	0.0547	nonshared
nxHelBake1.g4182.t4	0.0580	nonshared
nxHelBake1.g4183.t1	0.0920	nonshared
nxHelBake1.g4187.t1	0.0534	nonshared
nxHelBake1.g4188.t2	0.1164	nonshared
nxHelBake1.g4195.t1	0.0807	nonshared
nxHelBake1.g4196.t1	0.0135	nonshared
nxHelBake1.g4197.t2	0.0380	nonshared
nxHelBake1.g4199.t2	0.0741	nonshared
nxHelBake1.g4202.t1	0.0672	nonshared
nxHelBake1.g4203.t1	0.0667	nonshared
nxHelBake1.g4204.t1	0.0408	nonshared
nxHelBake1.g4206.t1	0.0264	nonshared
nxHelBake1.g4207.t9	0.0386	nonshared
nxHelBake1.g4209.t1	0.0542	nonshared
nxHelBake1.g4210.t1	0.0534	nonshared
nxHelBake1.g4211.t1	0.0419	nonshared
nxHelBake1.g4212.t2	0.0227	nonshared
nxHelBake1.g4213.t1	0.0685	nonshared
nxHelBake1.g4215.t1	0.0579	nonshared
nxHelBake1.g4217.t1	0.0918	nonshared
nxHelBake1.g4218.t1	0.0319	nonshared
nxHelBake1.g4227.t1	0.1120	nonshared
nxHelBake1.g4232.t3	0.0441	nonshared
nxHelBake1.g4233.t1	0.0421	nonshared
nxHelBake1.g4234.t1	0.0564	nonshared
nxHelBake1.g4237.t1	0.0694	nonshared
nxHelBake1.g4238.t1	0.0480	nonshared
nxHelBake1.g4239.t1	0.0354	nonshared
nxHelBake1.g4240.t1	0.0351	nonshared
nxHelBake1.g4241.t1	0.0662	nonshared
nxHelBake1.g4243.t1	0.0453	nonshared
nxHelBake1.g4245.t2	0.0359	nonshared
nxHelBake1.g4248.t1	0.0426	nonshared
nxHelBake1.g4249.t1	0.0434	nonshared
nxHelBake1.g4250.t1	0.0665	nonshared
nxHelBake1.g4252.t1	0.0443	nonshared
nxHelBake1.g4255.t1	0.0491	nonshared
nxHelBake1.g4258.t1	0.0324	nonshared
nxHelBake1.g4262.t1	0.0385	nonshared
nxHelBake1.g4264.t1	0.0690	nonshared
nxHelBake1.g4265.t2	0.0651	nonshared
nxHelBake1.g4268.t1	0.0384	nonshared
nxHelBake1.g4269.t1	0.0000	nonshared
nxHelBake1.g19009.t1	0.0299	nonshared
nxHelBake1.g4270.t3	0.0378	nonshared
nxHelBake1.g4274.t2	0.0683	nonshared
nxHelBake1.g4276.t1	0.0331	nonshared
nxHelBake1.g4277.t1	0.0539	nonshared
nxHelBake1.g4278.t1	0.0129	nonshared
nxHelBake1.g4281.t1	0.0342	nonshared
nxHelBake1.g4282.t1	0.0279	nonshared
nxHelBake1.g9046.t1	0.2072	nonshared
nxHelBake1.g4289.t1	0.1498	nonshared
nxHelBake1.g4292.t1	0.0543	nonshared
nxHelBake1.g4293.t1	0.0329	nonshared
nxHelBake1.g4294.t1	0.0441	nonshared
nxHelBake1.g4295.t1	0.0498	nonshared
nxHelBake1.g4298.t1	0.2403	nonshared
nxHelBake1.g4297.t1	0.0436	nonshared
nxHelBake1.g4299.t1	0.0693	nonshared
nxHelBake1.g4300.t1	0.0627	nonshared
nxHelBake1.g4301.t1	0.0441	nonshared
nxHelBake1.g4308.t1	0.0394	nonshared
nxHelBake1.g4309.t1	0.0468	nonshared
nxHelBake1.g4314.t1	0.0257	nonshared
nxHelBake1.g4315.t1	0.0326	nonshared
nxHelBake1.g4316.t1	0.0597	nonshared
nxHelBake1.g4318.t1	0.0181	nonshared
nxHelBake1.g4321.t1	0.1151	nonshared
nxHelBake1.g4322.t1	0.0322	nonshared
nxHelBake1.g4323.t2	0.0500	nonshared
nxHelBake1.g4324.t1	0.0741	nonshared
nxHelBake1.g4325.t1	0.0702	nonshared
nxHelBake1.g4326.t1	0.0565	nonshared
nxHelBake1.g4327.t1	0.1150	nonshared
nxHelBake1.g4328.t1	0.1666	nonshared
nxHelBake1.g4336.t1	0.1107	nonshared
nxHelBake1.g4344.t1	0.0781	nonshared
nxHelBake1.g4345.t1	0.0573	nonshared
nxHelBake1.g4347.t2	0.0506	nonshared
nxHelBake1.g4348.t4	0.0861	nonshared
nxHelBake1.g4349.t1	0.0473	nonshared
nxHelBake1.g4350.t1	0.0174	nonshared
nxHelBake1.g4351.t1	0.0751	nonshared
nxHelBake1.g4352.t1	0.0514	nonshared
nxHelBake1.g4353.t1	0.0150	nonshared
nxHelBake1.g4355.t1	0.0224	nonshared
nxHelBake1.g4356.t1	0.0254	nonshared
nxHelBake1.g4357.t2	0.0396	nonshared
nxHelBake1.g4358.t1	0.0924	nonshared
nxHelBake1.g4359.t2	0.0467	nonshared
nxHelBake1.g4360.t1	0.0532	nonshared
nxHelBake1.g4361.t2	0.0299	nonshared
nxHelBake1.g4364.t3	0.0682	nonshared
nxHelBake1.g4367.t1	0.0426	nonshared
nxHelBake1.g4368.t1	0.0280	nonshared
nxHelBake1.g4369.t1	0.0806	nonshared
nxHelBake1.g4370.t2	0.0680	nonshared
nxHelBake1.g4371.t1	0.0531	nonshared
nxHelBake1.g4372.t1	0.0986	nonshared
nxHelBake1.g4373.t1	0.0779	nonshared
nxHelBake1.g4374.t1	0.1040	nonshared
nxHelBake1.g4375.t1	0.0466	nonshared
nxHelBake1.g4376.t1	0.0726	nonshared
nxHelBake1.g4377.t1	0.1436	nonshared
nxHelBake1.g4378.t1	0.0383	nonshared
nxHelBake1.g4379.t1	0.0674	nonshared
nxHelBake1.g4380.t1	0.0734	nonshared
nxHelBake1.g4382.t1	0.0659	nonshared
nxHelBake1.g4383.t1	0.0535	nonshared
nxHelBake1.g4384.t1	0.0463	nonshared
nxHelBake1.g4385.t2	0.0526	nonshared
nxHelBake1.g4387.t1	0.1527	nonshared
nxHelBake1.g4388.t1	0.0670	nonshared
nxHelBake1.g4389.t1	0.0831	nonshared
nxHelBake1.g4390.t1	0.1373	nonshared
nxHelBake1.g4391.t1	0.0482	nonshared
nxHelBake1.g4394.t2	0.2021	nonshared
nxHelBake1.g4395.t1	0.0434	nonshared
nxHelBake1.g4400.t1	0.0004	nonshared
nxHelBake1.g4409.t1	0.0642	nonshared
nxHelBake1.g4422.t1	0.0082	nonshared
nxHelBake1.g4423.t1	0.1254	nonshared
nxHelBake1.g4427.t6	0.0725	nonshared
nxHelBake1.g4428.t1	0.0612	nonshared
nxHelBake1.g4432.t1	0.0109	nonshared
nxHelBake1.g4434.t1	0.0000	nonshared
nxHelBake1.g4435.t1	0.0328	nonshared
