CBG14575	X	10301780	10306848	99.76
CBG12359a	I	8940237	8943022	96.9
CBG09068	III	4069690	4071331	98.94
CBG06227	IV	9107713	9110704	99.63
CBG21917	I	6908628	6910553	98.74
CBG23158	V	9749250	9752086	98.18
CBG19657	IV	14467665	14477486	98.85
CBG11339	V	672106	675930	99.47
CBG00907a	II	773928	778756	98.5
CBG09177	III	11987744	11990333	100.0
CBG29750	II	5531686	5533415	99.58
CBG11720	III	2310608	2324636	99.29
CBG18057	III	6885719	6889401	98.81
CBG03256c	II	6834266	6840153	98.02
CBG23346	V	9031420	9033253	99.77
CBG09773	III	8476678	8478600	99.56
CBG20692	II	11157456	11159645	98.36
CBG04050	I	4426923	4429158	98.84
CBG14917c	I	3518089	3526586	99.72
CBG31419	I	14123645	14147269	97.71
CBG13133	II	6015731	6018576	95.98
CBG08089	X	212876	220062	98.82
CBG05169	III	4688504	4690801	97.92
CBG15296	III	14262374	14265114	98.73
CBG07380	X	19497317	19505514	98.29
CBG12459	I	8537058	8539007	98.46
CBG16606	III	7906456	7908317	98.85
CBG17632	IV	11859415	11861431	92.77
CBG12510	I	9267515	9270088	97.49
CBG09633	V	10502550	10505810	99.15
CBG15256	III	151754	155704	98.95
CBG17372a	X	5287605	5291712	95.22
CBG15741	III	1393653	1399135	96.68
CBG07659	X	18174255	18180151	98.81
CBG02248	I	8069964	8073460	98.11
CBG05409	IV	7072567	7074409	98.89
CBG03805	I	5424497	5431227	95.29
CBG23754	cb25.NA_037	10347	14758	99.21
CBG14068	X	7871328	7886243	95.59
CBG12237a	I	8257270	8263131	99.38
CBG07591a	X	18485817	18487730	98.71
CBG24487	I	5782038	5791024	91.02
CBG12219	I	8308548	8311721	96.18
CBG09591	V	10675998	10678362	97.78
CBG04569	V	14456318	14458998	96.02
CBG19705	I	14618158	14624143	94.44
CBG13303	III	6313382	6315379	97.84
CBG06459b	V	6556703	6559642	98.59
CBG21866a	V	2778538	2783085	97.97
CBG16409	X	800863	802859	97.2
CBG13499	IV	17146910	17159929	98.85
CBG21109a	III	3306612	3323279	99.85
CBG00548	II	4180924	4185277	99.3
CBG08976	III	4412792	4415956	99.58
CBG21019a	II	12355503	12358497	99.39
CBG04223	I	3993846	3997866	99.11
CBG12416	I	8698986	8702824	97.09
CBG21516a	IV	1826428	1828848	100.0
CBG09834c	III	8683247	8701075	99.72
CBG07065	II	16260087	16262436	98.53
CBG14694	X	10838915	10841723	98.89
CBG11206a	II	5677863	5682791	96.11
CBG08013	I	14423493	14426781	99.39
CBG06003	IV	7315087	7319911	99.2
CBG22275	I	3076385	3079396	99.16
CBG09712	V	10243435	10245297	98.96
CBG19469	I	829503	841056	98.85
CBG02577	II	9620946	9623619	98.43
CBG12465	I	8522800	8525159	98.89
CBG13330	III	6397414	6400178	96.2
CBG15157	III	588907	593868	97.22
CBG10082	III	9586691	9590719	100.0
CBG18147	III	6523605	6525717	95.2
CBG08829a	V	1842097	1844047	98.85
CBG06421	V	6382157	6397814	98.87
CBG18132	III	6583959	6585759	99.21
CBG02327	II	10579589	10583428	98.6
CBG03382	IV	9599330	9610732	99.57
CBG06989	II	16499003	16501148	100.0
CBG19422	V	14010461	14012383	99.16
CBG07446	X	19172555	19176004	94.53
CBG00414a	IV	386876	389512	97.06
CBG10071	III	9542016	9544604	96.47
CBG08973	III	4418931	4420529	98.57
CBG19248	V	13321173	13326544	95.58
CBG08574	V	8134905	8139070	94.62
CBG16171	X	1893628	1896522	99.6
CBG18727	II	1558608	1566229	99.83
CBG12570a	I	9485418	9497965	98.84
CBG03915	I	4972806	4975401	99.79
CBG14518	X	10011112	10014285	97.21
CBG06643	V	7172124	7173714	99.31
CBG00460	III	1624261	1667238	99.79
CBG14086b	X	7948754	7952056	99.19
CBG02408	II	10240405	10242882	96.78
CBG24496	I	5810149	5812438	99.55
CBG16566a	III	7737311	7739290	98.96
CBG11883	I	319227	326548	99.17
CBG11168	II	5477545	5483368	96.05
CBG06929b	III	10061337	10067208	99.76
CBG18316	III	5226432	5228134	99.1
CBG15266b	III	125736	127539	96.09
CBG12508	I	9263292	9265563	98.08
CBG05152	I	1285337	1296938	98.91
CBG19957	IV	5833516	5836789	98.91
CBG07568b	X	18607538	18615943	97.95
CBG16529	III	7541692	7543901	97.46
CBG22243	I	2942820	2975933	98.25
CBG01647	IV	10965043	10967362	99.42
CBG11530	V	35954	38969	95.96
CBG01769	IV	10517476	10519969	97.47
CBG18950	V	12227514	12229471	99.11
CBG10909	X	12312258	12318356	98.57
CBG23373	V	8921195	8923056	98.01
CBG10035	III	9425955	9427669	99.1
CBG02139	X	4485562	4495266	97.7
CBG03212	II	6988892	6991053	99.81
CBG18197	III	5695433	5699941	99.92
CBG29123	V	10166200	10168938	97.68
CBG06638	V	7147250	7150199	98.19
CBG12934	V	18458496	18463052	91.62
CBG07590a	X	18494990	18505488	95.67
CBG09949	III	9144354	9148342	96.66
CBG02746	II	8903620	8909076	98.41
CBG21312	IV	13373490	13376759	98.91
CBG01860b	X	3068961	3072712	99.37
CBG19920	IV	6029460	6037650	97.73
CBG23360	V	8967500	8971276	98.89
CBG11507	V	110604	112745	98.49
CBG22922	III	14147244	14150739	95.88
CBG10038b	III	9429795	9434029	99.72
CBG07562a	X	18644704	18659319	98.83
CBG01667	IV	10888650	10891597	95.13
CBG19951	IV	5858969	5860471	99.54
CBG17507	X	5713980	5716234	99.63
CBG10086	III	9598266	9601322	97.49
CBG09223	III	8255647	8265573	98.79
CBG21465	II	14924236	14930914	98.89
CBG19701	I	14598804	14609050	94.61
CBG01588	IV	11203783	11205600	99.02
CBG03075	II	7544660	7546611	96.62
CBG23295	V	9214385	9219907	99.81
CBG03795	I	5456763	5459623	98.62
CBG11069	II	4437102	4439378	99.32
CBG21211	III	12981823	12987733	94.09
CBG00673	II	3732745	3734609	99.46
CBG20878	II	11752232	11755694	97.85
CBG23111	V	9924972	9927482	93.08
CBG12876	I	10768226	10770429	100.0
CBG05719	IV	8253625	8255523	99.78
CBG06891	III	10225592	10232339	99.26
CBG00694	II	3620940	3622999	100.0
CBG04485	X	6544260	6547812	96.02
CBG15306	III	14295672	14299918	95.28
CBG17467	III	3588459	3597061	98.14
CBG06905a	III	10172703	10179225	97.83
CBG17559	X	5974451	5977961	99.76
CBG07756	X	17622057	17626515	95.52
CBG06076	IV	8494903	8511151	96.46
CBG13890	IV	16244071	16248628	99.11
CBG23330	V	9086140	9090946	97.72
CBG17234	X	6784983	6789529	99.81
CBG13395	II	3010022	3012350	98.98
CBG19013	V	12447021	12449585	97.59
CBG13184	III	5823101	5828291	97.69
CBG06885	III	10249931	10252715	99.33
CBG20476a	I	6744275	6747558	98.04
CBG03714	I	5656342	5658917	99.39
CBG03844	I	5282188	5284686	99.79
CBG20369	I	12203153	12208609	100.0
CBG20965	II	12159824	12162627	99.76
CBG04316	II	5137521	5142969	98.29
CBG14233a	X	8668894	8684669	92.89
CBG09344	V	11517683	11519518	98.05
CBG17616	IV	11922346	11924685	99.81
CBG05644	V	19217827	19231477	99.64
CBG08071	X	145336	150176	96.29
CBG12821	I	10479534	10481751	99.51
CBG02387	II	10312300	10316430	99.0
CBG16248	X	1565651	1567659	98.77
CBG24564	cb25.NA_190	4610	6398	95.58
CBG21225	III	12908660	12915189	99.75
CBG03817	I	5377183	5379180	99.55
CBG18001	III	7125910	7131371	98.88
CBG01668	IV	10885167	10887163	97.34
CBG12390	I	8807155	8810761	96.51
CBG13323	III	6371286	6373054	97.95
CBG01543b	IV	11377290	11382636	98.39
CBG15371	I	13619089	13666197	98.19
CBG21106	III	3262497	3267888	98.44
CBG15420	X	16023245	16027781	90.32
CBG18266	III	5467938	5470411	98.66
CBG23329	V	9091193	9093953	98.52
CBG01866b	X	3120686	3127018	100.0
CBG03621	III	11154180	11164460	96.63
CBG09639	V	10480168	10482135	100.0
CBG04743	V	15041150	15043310	97.91
CBG02979	II	7933807	7936237	97.16
CBG19078	V	12677254	12679908	97.09
CBG07026	II	16408535	16411474	98.45
CBG15673b	III	996375	1002306	99.3
CBG03612	III	11122024	11123684	100.0
CBG11480	V	208593	211615	99.58
CBG02280	II	10735945	10738352	98.97
CBG09629	V	10511915	10516186	99.54
CBG23528	V	8401252	8403239	98.85
CBG04015a	I	4541103	4545268	99.71
CBG21759	IV	4447890	4450738	97.82
CBG03814	I	5386282	5389881	99.79
CBG05130b	I	1422009	1431297	99.27
CBG12346	I	8994420	8997025	98.51
CBG16670	III	8130154	8138197	100.0
CBG05397	IV	7102239	7104245	99.0
CBG14705a	X	10895329	10898250	100.0
CBG08999	III	4340806	4346839	98.15
CBG07576	X	18563869	18567475	99.75
CBG15109	III	840383	844125	99.75
CBG22810	V	17102997	17115605	99.82
CBG01756	IV	10556639	10559225	96.41
CBG18305a	III	5277482	5282506	99.01
CBG12912	V	18334374	18339252	99.5
CBG13686	IV	817894	823873	99.32
CBG21934	I	6983216	6987314	98.79
CBG08484b	I	11309977	11317990	98.94
CBG12380	I	8857946	8863249	99.27
CBG19004	V	12413893	12415734	99.33
CBG12661	I	9804355	9806538	98.32
CBG22758	X	16476441	16481693	98.71
CBG15976	X	2736212	2742976	95.9
CBG22442	V	2940367	2947936	97.31
CBG00701	II	3580500	3589332	96.86
CBG06682b	V	7327067	7330964	98.94
CBG16756	X	13248303	13251412	96.96
CBG13203	III	5939588	5942698	97.51
CBG22126	I	2469874	2476201	97.79
CBG15962	X	2803752	2816518	91.81
CBG00738	II	3383281	3388996	93.94
CBG22664	IV	3518442	3536844	98.35
CBG09586	V	10690921	10693105	100.0
CBG06449	V	6529997	6532194	98.7
CBG20301	III	3010516	3017081	99.53
CBG10962	X	12524667	12526906	99.77
CBG16563	III	7729957	7731520	98.64
CBG01072a	V	5203934	5209201	99.77
CBG19783	I	15048489	15051877	96.77
CBG24045	cb25.NA_084	22055	26985	99.04
CBG09454	V	11064199	11077796	98.22
CBG10899	X	12283631	12285284	95.74
CBG06805	III	10584690	10589946	99.3
CBG16865	X	13743224	13750841	97.53
CBG12035	I	7579275	7582018	98.54
CBG05853	IV	7783764	7786081	99.25
CBG01737	IV	10627752	10631499	99.61
CBG08085a	X	199872	202237	99.08
CBG00996	II	251128	255697	98.44
CBG13252	III	6106064	6107695	97.9
CBG18383	III	4979366	4982721	96.25
CBG14816	X	11446257	11448287	99.26
CBG03950	I	4800029	4801857	98.47
CBG18041	III	6982143	6983949	96.61
CBG06669	V	7277666	7283149	95.41
CBG14841	X	11554228	11561109	99.16
CBG07004	II	16450852	16453115	100.0
CBG18249	III	5529314	5532143	99.3
CBG22204	I	2803885	2806738	98.35
CBG02620	II	9437594	9439487	100.0
CBG04454	IV	12232377	12234139	99.77
CBG09991	III	9274348	9276061	99.02
CBG22970	III	13908329	13916711	96.96
CBG29923	I	8505578	8507400	98.86
CBG03706	I	5628345	5633136	93.9
CBG11491	V	177743	179436	93.63
CBG04136	X	23102	26340	97.67
CBG18395	III	4935374	4937895	99.21
CBG18929	V	12146415	12148214	97.9
CBG12641	I	9739308	9741165	94.34
CBG22171	I	2658489	2661651	96.91
CBG06637	V	7145221	7147249	94.0
CBG14519	X	10014942	10017462	96.63
CBG14230g	X	8645643	8657133	96.77
CBG17509	X	5718620	5721416	99.47
CBG03881	I	5124790	5126771	97.42
CBG16503	III	7451549	7454786	98.6
CBG22062a	I	2073130	2077213	99.82
CBG07571	X	18583428	18586680	100.0
CBG22213	I	2824858	2826845	98.2
CBG01513c	V	1275563	1279739	93.7
CBG02882	II	8332952	8334699	100.0
CBG01587	IV	11205717	11207470	95.45
CBG02397b	II	10292505	10296174	97.16
CBG08741	I	15359409	15361354	97.3
CBG23143	V	9798316	9801072	99.0
CBG00513	II	4017681	4022768	96.11
CBG05851	IV	7794146	7796836	98.65
CBG01692	IV	10788759	10791623	98.27
CBG16478	III	7351797	7353536	100.0
CBG07097a	II	16114395	16119842	99.49
CBG09277	V	11761081	11763951	98.69
CBG12506	I	9255248	9257802	98.74
CBG12757	I	10227141	10245951	99.9
CBG07642	X	18247203	18250861	100.0
CBG18277	III	5414483	5424723	99.65
CBG12474b	I	9138331	9148500	97.55
CBG11506	V	120059	131884	94.99
CBG03145	II	7244748	7246344	99.47
CBG03281	II	6716465	6718759	97.35
CBG03667	II	2339668	2350037	96.19
CBG03300	II	6630868	6633259	96.27
CBG01669	IV	10883334	10885066	98.17
CBG08006	I	14375415	14398400	97.18
CBG14942	I	3623771	3631797	96.74
CBG10097	III	9652275	9653857	96.77
CBG09527	V	10870958	10874865	93.85
CBG05914	IV	7615524	7619588	95.1
CBG17348d	X	5162381	5176902	97.61
CBG06235	IV	9134001	9135757	97.67
CBG15140	III	660320	665721	99.58
CBG09879	III	8922757	8924728	98.13
CBG08744	I	15365617	15368166	99.48
CBG20349a	I	12109744	12114891	95.01
CBG16826	IV	16566168	16568756	98.96
CBG11758a	III	2044784	2053162	96.34
CBG06150	IV	8770892	8775444	98.73
CBG08377	IV	12502380	12508124	100.0
CBG02947a	II	8085379	8089443	100.0
CBG07934	I	13976203	13978998	95.79
CBG11904	I	7034330	7037794	100.0
CBG14922	I	3551649	3553443	98.17
CBG24679	III	4755230	4757372	97.14
CBG17506	X	5711741	5713550	99.16
CBG09654	V	10435439	10437718	98.68
CBG02573	II	9648895	9650546	96.67
CBG00623	II	3907606	3910245	97.49
CBG23928	I	7993712	7996813	97.73
CBG03870b	I	5161799	5166777	98.99
CBG14139	X	8169002	8178549	99.71
CBG21499	IV	1774544	1781658	97.75
CBG23668a	cb25.NA_022	31859	37641	98.63
CBG19799	I	15135432	15138721	98.67
CBG00550	II	4187350	4193657	90.27
CBG07034	II	16376534	16378753	98.47
CBG01037b	II	100445	110561	98.78
CBG03131	II	7287408	7293311	100.0
CBG15197	III	381117	383085	99.81
CBG19014	V	12449992	12452612	100.0
CBG13074	II	5794518	5797022	99.51
CBG03710	I	5644511	5646024	100.0
CBG15837	I	13245205	13250445	98.06
CBG22088b	I	2226438	2231190	100.0
CBG02945	II	8093206	8094585	98.23
CBG14382	X	9372162	9375948	100.0
CBG07680	X	18022599	18029110	98.97
CBG23138	V	9817201	9818551	99.46
CBG10054n	III	9492978	9500916	99.18
CBG18398	III	4923584	4926276	100.0
CBG08426	IV	12306263	12308452	99.27
CBG00564	II	4234048	4238289	96.66
CBG15699	III	1125213	1129566	97.35
CBG12446	I	8575661	8580427	98.2
CBG31185	V	14577297	14579875	97.36
CBG22211	I	2818048	2823077	100.0
CBG18174	III	6435319	6437371	99.73
CBG03784	I	5513221	5514819	98.92
CBG03789	I	5492533	5496302	98.0
CBG19749	I	14860580	14863592	98.82
CBG09863g	III	8845316	8848827	93.45
CBG07736	X	17701585	17703538	99.47
CBG20667	II	11053560	11057461	97.34
CBG09887b	III	8954015	8955496	99.21
CBG12932	V	18452481	18456095	98.34
CBG16487	III	7389910	7391416	100.0
CBG02453a	II	10107361	10109208	98.12
CBG15998	X	2601247	2605467	96.68
CBG17353a	X	5201663	5209146	99.61
CBG08084	X	197796	199722	98.55
CBG00680	II	3703408	3709782	99.16
CBG09077	III	4039467	4042790	97.45
CBG23897a	V	16335679	16339515	98.25
CBG24776	cb25.NA_220	4433	5728	100.0
CBG12504	I	9252119	9253783	99.72
CBG23064	V	10085821	10087446	99.22
CBG01520b	V	1303909	1306695	98.67
CBG22078	I	2185547	2192954	99.73
CBG16309	X	1302077	1305565	99.74
CBG14733	X	11022031	11025073	98.23
CBG18075	III	6829856	6831203	99.47
CBG05736	IV	8188817	8196005	100.0
CBG19235	V	13243456	13250772	98.27
CBG18802	I	12639596	12648689	97.37
CBG09971	III	9219158	9220689	99.52
CBG23927	I	7989608	7992494	88.63
CBG16605a	III	7899692	7904343	99.05
CBG08123b	X	344715	351581	94.72
CBG18393b	III	4947296	4949048	98.3
CBG15202	III	362458	364401	97.85
CBG15845b	I	13198261	13210129	95.41
CBG07552	X	18720478	18723403	100.0
CBG21016	II	12340572	12343315	96.48
CBG13872	IV	16360224	16363925	98.28
CBG02792b	II	8686178	8692982	97.64
CBG20126b	III	2599815	2607802	95.77
CBG05563b	V	18855563	18859575	99.48
CBG10815	I	6550591	6552348	98.85
CBG01612	IV	11108360	11114420	99.57
CBG07646	X	18229992	18232970	99.77
CBG17892	V	5741313	5743146	99.22
CBG20194	III	11441483	11445568	98.39
CBG13878	IV	16309903	16315779	97.53
CBG13545	IV	17315972	17317651	96.44
CBG16414	X	775404	781528	98.91
CBG09003	III	4329390	4332689	98.1
CBG24044	cb25.NA_084	20464	21961	98.45
CBG03329	IV	9365389	9369540	98.6
CBG19220b	V	13178201	13180334	97.63
CBG08008	I	14398398	14405155	94.81
CBG00499	III	1849170	1854694	96.47
CBG16761	X	13276072	13278210	100.0
CBG04078	I	4324604	4327056	93.88
CBG03573	III	10947271	10949610	100.0
CBG07648	X	18221091	18225118	99.01
CBG09886b	III	8952059	8953583	99.27
CBG15316	III	14344372	14346017	99.73
CBG23066	V	10078531	10080712	98.32
CBG00948b	II	505683	523761	99.56
CBG12209	I	8343468	8352082	94.91
CBG18144a	III	6529958	6532559	99.72
CBG18798c	I	12620920	12628095	99.76
CBG19254	V	13351245	13354717	99.11
CBG13969	IV	15775398	15779716	96.7
CBG16671	III	8138990	8141470	97.79
CBG18923	V	12111254	12113618	97.4
CBG04203	I	4068794	4071606	98.01
CBG03954	I	4776110	4778210	98.46
CBG11776	III	1949444	1954751	100.0
CBG09409	V	11275364	11278168	100.0
CBG16182	X	1861218	1866026	96.24
CBG11211	II	5705374	5706761	98.68
CBG12628	I	9687814	9691429	99.48
CBG01789	IV	10465261	10467222	99.48
CBG17674	IV	11707866	11711241	99.22
CBG13487	II	2535484	2539269	95.78
CBG12008	I	7469394	7472542	98.28
CBG20463	I	6788623	6796741	98.01
CBG19038a	V	12533722	12543679	99.58
CBG19680	III	3748214	3750403	92.96
CBG18002a	III	7123294	7125909	93.1
CBG11474	V	228312	230014	97.23
CBG10828	I	6581053	6582934	99.21
CBG21942	I	7021190	7025367	97.46
CBG08019	I	14458848	14460686	100.0
CBG18335	III	5165034	5167322	96.77
CBG10877	X	12179641	12183208	95.05
CBG06975	II	16541863	16543604	95.51
CBG02021	X	3857379	3860067	99.25
CBG23271	V	9337055	9339385	98.55
CBG04246	II	4801019	4805057	99.03
CBG19805	I	15152489	15154840	96.14
CBG13900	IV	16194226	16202478	99.38
CBG09655	V	10432181	10435129	98.03
CBG20909	II	11895925	11898958	98.83
CBG12320a	I	9081789	9085934	98.53
CBG05959	IV	7444862	7450439	98.04
CBG12372b	I	8886845	8889978	97.11
CBG09865	III	8851480	8858889	93.58
CBG07712	X	17831332	17834698	98.62
CBG12000	I	7448557	7451320	97.7
CBG09282	V	11740243	11746636	98.18
CBG02196	I	8229353	8237998	99.61
CBG18863	I	12938874	12944525	97.54
CBG21929b	I	6961428	6964962	98.83
CBG22235a	I	2921660	2922926	99.71
CBG08140b	X	426009	430216	98.03
CBG06266	IV	9256308	9257873	98.63
CBG16802	X	13530503	13535465	98.21
CBG01759a	IV	10551589	10553292	95.79
CBG02143a	X	4518797	4522523	99.23
CBG03923b	I	4936175	4940669	99.75
CBG06232	IV	9123924	9128735	98.68
CBG15756	III	1468299	1474737	97.65
CBG22165	I	2631816	2635247	98.96
CBG20681a	II	11091372	11096668	96.52
CBG06201	IV	8986873	8988130	98.92
CBG01826	IV	10341157	10344257	99.32
CBG07640	X	18255790	18260628	98.04
CBG09023	III	4248174	4257580	99.22
CBG01549	IV	11362148	11364726	97.76
CBG21024	II	12380486	12384744	99.18
CBG10834	X	11980066	11985969	99.5
CBG18301	III	5305735	5308434	94.34
CBG09057a	III	4090896	4094215	98.6
CBG11009a	X	12748435	12756771	98.39
CBG13212	III	5969957	5978201	88.48
CBG16479	III	7353723	7358013	98.05
CBG10087b	III	9601298	9606156	96.91
CBG22774	X	16403211	16407300	98.23
CBG21324	IV	13464658	13466646	99.39
CBG18025a	III	7049117	7051628	100.0
CBG20164b	III	11620573	11622598	96.72
CBG08035	I	14527840	14534249	99.43
CBG12457	I	8540002	8541452	100.0
CBG12454	I	8552971	8556514	97.27
CBG12909	V	18326676	18328798	98.56
CBG00743	II	3358423	3365145	97.52
CBG08011	I	14415673	14422902	98.03
CBG16006	X	2571703	2575108	97.97
CBG00717	II	3499510	3505204	93.85
CBG20416a	I	12431667	12441822	99.79
CBG06032b	IV	7238838	7240092	99.71
CBG02687	II	9183570	9188232	98.43
CBG23704	V	19477391	19482449	95.73
CBG06013	IV	7290417	7292289	97.63
CBG17942	III	7325769	7327622	98.66
CBG04165	I	4169719	4171079	99.71
CBG18262a	III	5481696	5483085	98.7
CBG21018	II	12347413	12350701	97.77
CBG08053	X	80578	82371	98.31
CBG20837	II	11586693	11593014	95.45
CBG07691	X	17952158	17959418	97.72
CBG12721	I	10075862	10078865	97.37
CBG03009	II	7807815	7809268	97.66
CBG07064	II	16263179	16264998	99.16
CBG12451	I	8561682	8563658	100.0
CBG14288a	X	8926351	8929688	99.72
CBG11995	I	7427477	7432103	100.0
CBG22031	I	1888567	1893781	95.63
CBG16652	III	8044175	8045651	98.47
CBG20562	V	2096416	2099315	94.02
CBG06062	IV	8461431	8462850	96.82
CBG18211	III	5655248	5656921	97.09
CBG12820	I	10477173	10479418	100.0
CBG09794	III	8546245	8547945	99.4
CBG03995	I	4625584	4630987	100.0
CBG02252	I	8058661	8060510	99.74
CBG19001	V	12399501	12401466	99.37
CBG13447	II	2740753	2763473	96.72
CBG03180	II	7111518	7113410	97.78
CBG03632	III	11222041	11226824	98.6
CBG14147	X	8221420	8224564	96.87
CBG24618b	III	4806354	4809291	94.82
CBG13344	II	3256471	3261541	98.35
CBG18028	III	7036317	7037736	100.0
CBG10104	III	9687337	9690091	94.43
CBG20320	V	18111185	18119898	98.43
CBG09253	V	11849028	11850545	100.0
CBG04051	I	4419582	4426265	96.59
CBG02613	II	9460455	9461982	94.24
CBG14483b	X	9814075	9817525	98.21
CBG00133a	X	14551203	14566650	97.86
CBG12989c	II	6410336	6414293	97.14
CBG13014a	II	6332549	6333956	99.4
CBG01722	IV	10666949	10668670	97.58
CBG30298	III	8498302	8500016	98.03
CBG20163	III	11622744	11625054	99.74
CBG17741	IV	11466086	11468953	98.54
CBG04321	II	5151159	5154745	99.0
CBG15213	III	313685	315259	100.0
CBG09393	V	11352179	11353628	98.88
CBG19781	I	15041181	15045818	99.73
CBG01738	IV	10622672	10626490	99.23
CBG04177	I	4129703	4132032	98.91
CBG30646	V	9789459	9792217	97.37
CBG06117	IV	8651229	8652548	100.0
CBG16397	X	843741	846298	100.0
CBG08119	X	327772	329918	98.85
CBG09957	III	9179825	9182588	99.46
CBG14353	X	9253456	9258631	98.98
CBG12367	I	8909733	8913607	98.39
CBG02140	X	4495267	4506184	99.38
CBG03169	II	7145148	7146677	99.4
CBG18183	III	5733428	5734919	98.88
CBG04405	IV	12026743	12028863	100.0
CBG20937b	II	12013888	12045916	98.09
CBG19307	V	13549159	13550391	99.71
CBG23504	V	8488385	8493672	98.88
CBG02921	II	8190522	8195220	99.69
CBG02500	II	9926773	9929551	97.92
CBG04507b	X	6411552	6429582	98.6
CBG01646	IV	10967452	10969904	97.85
CBG04453	IV	12228772	12231800	98.45
CBG17405a	X	5443270	5474078	96.43
CBG23204	V	9588013	9590227	95.19
CBG20154	III	11650049	11653723	100.0
CBG22923a	III	14143521	14147150	96.94
CBG01436	V	3892438	3896077	98.09
CBG22761	X	16457677	16459467	93.48
CBG02540	II	9793690	9796029	95.49
CBG21360	II	13389937	13399073	97.15
CBG18095	III	6757689	6759000	99.08
CBG08211	I	5993552	5994669	97.06
CBG19251b	V	13341985	13347971	97.55
CBG15706a	III	1177439	1181437	96.15
CBG00708	II	3539886	3543844	98.76
CBG23904	IV	15592473	15596563	97.51
CBG03439	IV	9810427	9812395	95.92
CBG06447b	V	6517973	6525603	92.94
CBG03961	I	4754074	4755539	99.71
CBG21144a	III	13342169	13348402	99.79
CBG22509	IV	16965722	16969783	95.39
CBG22267	I	3056113	3059045	96.02
CBG17349	X	5177434	5179025	98.83
CBG01940	X	3477700	3480044	99.17
CBG12231	I	8282648	8286443	98.89
CBG19196	V	13087365	13096487	98.07
CBG18111	III	6683250	6686182	98.99
CBG14941	I	3619054	3621771	95.26
CBG22083	I	2200803	2209306	91.75
CBG19958	IV	5829236	5832751	93.91
CBG12085	I	7804073	7808088	99.07
CBG16619	III	7938497	7940330	98.38
CBG18957	V	12242051	12243267	99.7
CBG15253	III	165938	167758	95.47
CBG11538	V	11344	12555	95.88
CBG20206	III	11380611	11382998	100.0
CBG12877	I	10770829	10772661	96.99
CBG02919	II	8198211	8199713	95.69
CBG00742	II	3360789	3365145	96.41
CBG23215	V	9555977	9557997	96.66
CBG02855	II	8402976	8405342	99.06
CBG13977	IV	15739571	15745616	100.0
CBG20246	I	11046786	11055636	96.64
CBG09081	III	4018719	4025787	96.95
CBG06125	IV	8677888	8682724	95.53
CBG06160	IV	8818557	8820582	97.76
CBG12227	I	8289686	8291489	97.47
CBG19421	V	13998019	14007490	96.97
CBG16737	X	13157897	13160455	96.58
CBG10794c	I	6453772	6466262	99.38
CBG16820	IV	16539459	16544076	98.79
CBG20564c	V	2103342	2106001	95.37
CBG22475	III	2817271	2822543	99.63
CBG11989	I	7404952	7406425	99.37
CBG24141b	III	14525150	14531635	92.77
CBG07083	II	16189320	16192096	99.19
CBG24339	cb25.NA_141	13841	17337	96.17
CBG19798	I	15132774	15135430	93.8
CBG10812	I	6546036	6547700	96.83
CBG11571	V	14141267	14142594	98.54
CBG09322b	V	11589712	11593735	98.86
CBG15682	III	1038081	1040147	98.7
CBG12090	I	7818265	7820125	99.17
CBG04493	X	6502484	6509896	99.46
CBG03666	II	2319772	2331909	96.22
CBG20460	I	6801529	6806384	98.86
CBG03960	I	4754074	4760470	97.94
CBG10042	III	9451276	9454033	97.99
CBG11100	II	4585485	4589814	98.51
CBG01067	II	3604	5501	98.6
CBG20205	III	11383732	11386913	99.18
CBG18299	III	5312167	5317183	98.79
CBG08411	IV	12342022	12345220	98.35
CBG19803	I	15140832	15149632	99.15
CBG03470	IV	9939069	9942639	93.88
CBG00908	II	750486	766432	98.47
CBG21783	IV	4314704	4330282	97.92
CBG14639	X	10559025	10561789	99.29
CBG01827	IV	10339900	10341156	99.15
CBG14545b	X	10128784	10131210	98.89
CBG09818	III	8647138	8648495	98.18
CBG14576	X	10306959	10308357	100.0
CBG08960	III	4466399	4489028	97.03
CBG03402a	IV	9683643	9684869	98.77
CBG21317	IV	13420969	13446852	99.24
CBG06678	V	7310804	7312194	96.82
CBG00741	II	3372880	3378027	98.82
CBG18688	I	11899838	11902392	99.43
CBG22549	IV	16844677	16848853	98.94
CBG08062	X	122072	124579	98.84
CBG02210	I	8182656	8186790	99.4
CBG12099b	I	7852529	7857370	98.88
CBG16623	III	7956523	7961284	99.55
CBG15658	III	930183	935786	97.34
CBG06064	IV	8465127	8467164	99.75
CBG20677a	II	11084157	11085921	93.48
CBG08103	X	268606	272966	95.63
CBG13508	IV	17188241	17189731	99.24
CBG04458	IV	12244305	12247958	98.95
CBG03225	II	6941238	6942792	100.0
CBG01674	IV	10856461	10857980	98.75
CBG10116b	III	9741113	9747769	98.69
CBG16718	X	13088490	13091653	94.38
CBG02760	II	8817975	8819853	100.0
CBG07596	X	18458147	18460993	99.34
CBG08840b	V	1874929	1885924	93.47
CBG29966	I	2416213	2420590	99.55
CBG09751	III	8364192	8370327	99.22
CBG13201	III	5928344	5939546	92.99
CBG08399	IV	12423401	12426199	96.46
CBG16158	X	1956409	1960642	99.68
CBG01816a	IV	10379719	10382369	96.93
CBG17239a	X	6762179	6768527	98.77
CBG05036	X	11777423	11782500	99.67
CBG11852b	I	97627	116615	99.43
